dataset,fold,n_ensemble,weights,confusion_matrix,accuracy,Boots_Hostility_dataset,Boots_kDN_dataset,Boots_DCP_dataset,Boots_TD_U_dataset,Boots_CLD_dataset,Boots_N1_dataset,Boots_N2_dataset,Boots_LSC_dataset,Boots_F1_dataset,Boots_Hostility_class,Boots_kDN_class,Boots_DCP_class,Boots_TD_U_class,Boots_CLD_class,Boots_N1_class,Boots_N2_class,Boots_LSC_class,Boots_F1_class
diabetic_retinopathy,1,0,Uniform,"[[29, 25], [20, 42]]",0.6120689655172413,0.2792270531400966,0.38125603864734303,0.34369459461987145,0.42964251207729476,0.44290351540093087,0.3476811594202899,0.4637209370663215,0.9955537815410153,0.7100940757691329,"[0.23700623700623702, 0.315884476534296]","[0.38170478170478167, 0.38086642599277976]","[0.38298074618788447, 0.3095851381140695]","[0.5085239085239085, 0.36115523465703975]","[0.47471578506295303, 0.41528311520700906]","[0.3612266112266112, 0.3359205776173285]","[0.4649042307561419, 0.4626935647471814]","[0.9956833915596802, 0.9954412500988168]","[0.6986541197067512, 0.7200266007980239]"
diabetic_retinopathy,1,1,Uniform,"[[26, 28], [23, 39]]",0.5603448275862069,0.28405797101449276,0.38763285024154587,0.34893366972118284,0.4345507246376812,0.4464421162050028,0.36621578099838964,0.4648959545155348,0.9957307104092121,0.7175692855326722,"[0.22058823529411764, 0.33810375670840787]","[0.36722689075630255, 0.4050089445438283]","[0.3727651519204068, 0.3286406723565483]","[0.5018487394957983, 0.37724508050089445]","[0.4717470950176413, 0.42489440616060936]","[0.36050420168067226, 0.37107930828861063]","[0.4622993193243756, 0.46710704279995646]","[0.9956163908862514, 0.9958280558348458]","[0.7098628925254312, 0.724131437717729]"
diabetic_retinopathy,1,2,Uniform,"[[26, 28], [25, 37]]",0.5431034482758621,0.2975845410628019,0.39632850241545897,0.3651502618894793,0.44104347826086965,0.4581385141634094,0.37684380032206116,0.47269757289224,0.9960166830072309,0.7111111111111111,"[0.26476578411405294, 0.3272058823529412]","[0.390224032586558, 0.40183823529411766]","[0.38160140832233735, 0.35030189259070477]","[0.4965376782077393, 0.3909558823529412]","[0.48543661391877224, 0.43349997192097706]","[0.4048200950441276, 0.35159313725490193]","[0.4719427414738015, 0.47337886374969096]","[0.9962416276481827, 0.9958136539287248]","[0.7063993997212991, 0.7153637770897833]"
diabetic_retinopathy,1,3,Uniform,"[[29, 25], [26, 36]]",0.5603448275862069,0.27246376811594203,0.3880193236714976,0.3454546087313091,0.42554589371980683,0.4404254750891266,0.3590821256038647,0.46262276914732836,0.9957947857786562,0.7154335113145182,"[0.23417721518987342, 0.3048128342245989]","[0.3827004219409283, 0.3925133689839572]","[0.3774815914466652, 0.31839437734614184]","[0.49443037974683546, 0.36734402852049913]","[0.47285976264860247, 0.41302110378218976]","[0.3907524613220816, 0.33232323232323235]","[0.4732423938829389, 0.45365003808729376]","[0.9963460785593109, 0.9953289876003487]","[0.7079724628025761, 0.7217374988272821]"
diabetic_retinopathy,1,4,Uniform,"[[31, 23], [23, 39]]",0.603448275862069,0.28695652173913044,0.38608695652173913,0.3370734164151086,0.42581642512077295,0.4475961007247616,0.3575845410628019,0.4691841900436797,0.9955315736417794,0.7145690312738368,"[0.25301204819277107, 0.31843575418994413]","[0.3855421686746988, 0.3865921787709497]","[0.35809926971925465, 0.3175745803900345]","[0.5056224899598394, 0.351806331471136]","[0.47127838019871965, 0.42563376333550434]","[0.3889892904953146, 0.3284605834885164]","[0.4758166997733325, 0.46303337096478386]","[0.9960667411915705, 0.995035273009012]","[0.7059818220249419, 0.7225325884543762]"
diabetic_retinopathy,1,5,Uniform,"[[31, 23], [22, 40]]",0.6120689655172413,0.2753623188405797,0.40347826086956523,0.36618867941315486,0.4519806763285024,0.44369794445965316,0.38177133655394524,0.46726304841458477,0.9958730932524559,0.7101449275362319,"[0.2309322033898305, 0.31261101243339257]","[0.3936440677966102, 0.41172291296625224]","[0.3816910441128864, 0.35319202552634604]","[0.5237288135593221, 0.39182948490230907]","[0.4632834778409788, 0.4272781011985773]","[0.39244350282485874, 0.37282415630550625]","[0.47279506838230795, 0.4626251915322308]","[0.9961427572951249, 0.99564701611544]","[0.7043933987511151, 0.7149668131251753]"
diabetic_retinopathy,1,6,Uniform,"[[33, 21], [22, 40]]",0.6293103448275862,0.2975845410628019,0.40270531400966186,0.36105601470546955,0.442048309178744,0.45056044347392343,0.40141706924315623,0.4658814560793495,0.9958996998352858,0.7101449275362318,"[0.25625, 0.3333333333333333]","[0.40375, 0.4018018018018018]","[0.3887297538864009, 0.33712197000844785]","[0.50875, 0.38436036036036036]","[0.4687452965256951, 0.4348330029967155]","[0.4273611111111111, 0.378978978978979]","[0.4749593193988478, 0.45803033104626995]","[0.9961769759450172, 0.9956598934701124]","[0.7027412280701755, 0.7165481270744428]"
diabetic_retinopathy,1,7,Uniform,"[[34, 20], [24, 38]]",0.6206896551724138,0.2956521739130435,0.40463768115942034,0.3588450846182476,0.4434396135265701,0.4493354162291787,0.4011594202898551,0.469513730500437,0.9960999126443251,0.7114162217137046,"[0.2583826429980276, 0.3314393939393939]","[0.39171597633136096, 0.41704545454545455]","[0.38248623229637096, 0.33614420985914045]","[0.500828402366864, 0.3883333333333333]","[0.4717769359029057, 0.4277864569970204]","[0.40887573964497037, 0.39375]","[0.47229750696765344, 0.4668406724154393]","[0.996116228471502, 0.9960842457420925]","[0.7055953493200456, 0.717005582137161]"
diabetic_retinopathy,1,8,Uniform,"[[31, 23], [22, 40]]",0.6120689655172413,0.2898550724637681,0.3893719806763285,0.3471488870364474,0.439768115942029,0.44483202837580005,0.3640901771336554,0.4640993996616945,0.9959185451045014,0.7128400711924738,"[0.23858921161825727, 0.3345388788426763]","[0.3850622406639004, 0.39312839059674504]","[0.37623967633178074, 0.3217930815385258]","[0.5139419087136929, 0.3751175406871609]","[0.4656897849638467, 0.4266522116028552]","[0.37496542185338866, 0.3546112115732369]","[0.4688245152624392, 0.45998094447261867]","[0.9962484493305386, 0.9956309974789139]","[0.7061585499017252, 0.7186637479775388]"
diabetic_retinopathy,1,9,Uniform,"[[35, 19], [21, 41]]",0.6551724137931034,0.3188405797101449,0.4007729468599034,0.36104255248434836,0.44166183574879225,0.45930339684313815,0.3825442834138486,0.47696724832254966,0.9959764986696709,0.7157386219171115,"[0.28772635814889336, 0.3475836431226766]","[0.40402414486921534, 0.39776951672862454]","[0.37617087219900297, 0.3470671344579852]","[0.5058350100603621, 0.3823791821561338]","[0.480378248627355, 0.4398346211242613]","[0.40814889336016097, 0.3588909541511772]","[0.4793114453678497, 0.4748016982639732]","[0.9963575266029164, 0.9956245081811521]","[0.7087789897278407, 0.7221678732146352]"
