dataset,n_ensemble,method_weights,compl_measure,loss_selected,loss_train_mean,loss_test_mean,train_acc_mean,test_acc_mean,loss_train_std,loss_test_std,train_acc_std,test_acc_std,conf_matr_train_total,conf_matr_test_total
credit-g,1,classic,none,log_loss,0.6005183602244559,0.600549096967438,0.7,0.7,0.0003622290283403808,0.0014617923908641734,0.0,0.0,"[[0, 2700], [0, 6300]]","[[0, 300], [0, 700]]"
credit-g,2,classic,none,log_loss,0.5918176043880296,0.591878948711682,0.7,0.7,0.0006634878960987112,0.0028313101084158966,0.0,0.0,"[[0, 2700], [0, 6300]]","[[0, 300], [0, 700]]"
credit-g,3,classic,none,log_loss,0.5846440760862671,0.5847358424649765,0.7,0.7,0.0009155039385048715,0.004114484024009451,0.0,0.0,"[[0, 2700], [0, 6300]]","[[0, 300], [0, 700]]"
credit-g,4,classic,none,log_loss,0.5786974313300828,0.5791551627680114,0.7,0.7,0.0011278338429347847,0.00513949542246522,0.0,0.0,"[[0, 2700], [0, 6300]]","[[0, 300], [0, 700]]"
credit-g,5,classic,none,log_loss,0.5737439001509113,0.5743829895168884,0.7,0.7,0.0013029808738898284,0.00644237478641159,0.0,0.0,"[[0, 2700], [0, 6300]]","[[0, 300], [0, 700]]"
credit-g,6,classic,none,log_loss,0.5696045314768698,0.5703759135200064,0.7,0.7,0.0014454971216389361,0.007225424216625726,0.0,0.0,"[[0, 2700], [0, 6300]]","[[0, 300], [0, 700]]"
credit-g,7,classic,none,log_loss,0.566107539522794,0.567398443317052,0.7,0.7,0.0015794412338652056,0.008046262011183808,0.0,0.0,"[[0, 2700], [0, 6300]]","[[0, 300], [0, 700]]"
credit-g,8,classic,none,log_loss,0.5630531528072795,0.5652830321642675,0.7,0.7,0.0017160522293405383,0.009148040140738974,0.0,0.0,"[[0, 2700], [0, 6300]]","[[0, 300], [0, 700]]"
credit-g,9,classic,none,log_loss,0.5602209751677617,0.5630470453939092,0.7,0.7,0.0018173425880239364,0.010051512972331192,0.0,0.0,"[[0, 2700], [0, 6300]]","[[0, 300], [0, 700]]"
credit-g,10,classic,none,log_loss,0.5576043430000907,0.5616821428772053,0.7,0.7,0.0019082641622785144,0.010871932271872968,0.0,0.0,"[[0, 2700], [0, 6300]]","[[0, 300], [0, 700]]"
credit-g,11,classic,none,log_loss,0.5551479823386434,0.5602390943054878,0.7,0.7,0.0019658876469543026,0.011176713483757237,0.0,0.0,"[[0, 2700], [0, 6300]]","[[0, 300], [0, 700]]"
credit-g,12,classic,none,log_loss,0.5528230014494924,0.5588588971432547,0.7,0.7,0.0020632538062708788,0.012120048381488367,0.0,0.0,"[[0, 2700], [0, 6300]]","[[0, 300], [0, 700]]"
credit-g,13,classic,none,log_loss,0.5506050448690651,0.5574099877954306,0.7,0.7,0.0021282924693901534,0.013034981151236165,0.0,0.0,"[[0, 2700], [0, 6300]]","[[0, 300], [0, 700]]"
credit-g,14,classic,none,log_loss,0.5484911586707395,0.5553747046865121,0.7,0.7,0.002181462529820133,0.01290171658753623,0.0,0.0,"[[0, 2700], [0, 6300]]","[[0, 300], [0, 700]]"
credit-g,15,classic,none,log_loss,0.5465309113744969,0.5537227467930629,0.7,0.7,0.0022257784217915803,0.013137260589334657,0.0,0.0,"[[0, 2700], [0, 6300]]","[[0, 300], [0, 700]]"
credit-g,16,classic,none,log_loss,0.5446212533546183,0.5526256668002055,0.7007777777777777,0.7,0.002256463495645462,0.01351594944108195,0.002459549291242051,0.0,"[[12, 2688], [5, 6295]]","[[1, 299], [1, 699]]"
credit-g,17,classic,none,log_loss,0.5427974766414108,0.551365773487462,0.7005555555555556,0.7,0.0022587410869305807,0.01398700304978364,0.001756820922315786,0.0,"[[5, 2695], [0, 6300]]","[[0, 300], [0, 700]]"
credit-g,18,classic,none,log_loss,0.5410686679345077,0.5491479854433458,0.702,0.7,0.0023075926961704657,0.014468058771778144,0.0042487793776889065,0.004714045207910326,"[[25, 2675], [7, 6293]]","[[1, 299], [1, 699]]"
credit-g,19,classic,none,log_loss,0.5393971487725927,0.5484547525426045,0.7026666666666667,0.7,0.0023622655372816342,0.01503840716650415,0.0035214412811865954,0.004714045207910319,"[[34, 2666], [10, 6290]]","[[2, 298], [2, 698]]"
credit-g,20,classic,none,log_loss,0.5378065795112629,0.5474185411951172,0.7035555555555555,0.7,0.002401384474699402,0.014869347809993801,0.004407251786857321,0.004714045207910319,"[[49, 2651], [17, 6283]]","[[3, 297], [3, 697]]"
credit-g,21,classic,none,log_loss,0.5362666309820598,0.5460877860865205,0.7073333333333334,0.701,0.0024233441125018048,0.015463248001783234,0.00537228573762039,0.007378647873726225,"[[94, 2606], [28, 6272]]","[[5, 295], [4, 696]]"
credit-g,22,classic,none,log_loss,0.5347949828396577,0.5456257919548243,0.7091111111111111,0.703,0.0024633828219563455,0.015977384248379176,0.004344556532923013,0.01059349905471383,"[[118, 2582], [36, 6264]]","[[8, 292], [5, 695]]"
credit-g,23,classic,none,log_loss,0.5333857425357451,0.5442674217983693,0.71,0.705,0.0024846672156674256,0.016071829870374327,0.003142696805273529,0.011785113019775795,"[[125, 2575], [35, 6265]]","[[10, 290], [5, 695]]"
credit-g,24,classic,none,log_loss,0.532026002422786,0.5432736652582026,0.7104444444444444,0.708,0.002501751100550927,0.016975011542274,0.002681031269756123,0.016865480854231375,"[[135, 2565], [41, 6259]]","[[13, 287], [5, 695]]"
credit-g,25,classic,none,log_loss,0.5307205926859213,0.5417786488294807,0.7132222222222222,0.707,0.0025380783308844696,0.016495149204523142,0.004004455680229816,0.018885620632287062,"[[176, 2524], [57, 6243]]","[[17, 283], [10, 690]]"
