instances,instance_hardness
1,0.10042484715242872
2,0.02330399201446498
3,0.0261322917721174
4,0.08618982637243722
5,0.04595216347970832
6,0.03735060034098525
7,0.030761440621632552
8,0.05078706630094876
9,0.021367609944083266
10,0.061628341733026004
11,0.0326106543510033
12,0.21082059005410647
13,0.060618020544902285
14,0.03402602002427535
15,0.03435755326709389
16,0.031930342558090685
17,0.022198585025532735
18,0.025876132566171273
19,0.026684644932672086
20,0.7206566569712096
21,0.10872983721843021
22,0.09680715366394865
23,0.030519528341966917
24,0.5473419586202537
25,0.06649946957196173
26,0.057821267423614264
27,0.020466508603458777
28,0.07313154542918787
29,0.28741172511772706
30,0.11737084803207165
31,0.07625543877718644
32,0.03825257259430148
33,0.04380648085356764
34,0.8491404283763482
35,0.08558374296828741
36,0.02153540267613452
37,0.11604829973428665
38,0.02037367499016285
39,0.046121344817969034
40,0.1116715122435501
41,0.022683442249669117
42,0.05750357099810299
43,0.04749086166732175
44,0.056902907590107854
45,0.14275791483831002
46,0.1807295831745641
47,0.023602059045335744
48,0.04986522330299126
49,0.030200066897665634
50,0.06680881466226452
51,0.06652163463230765
52,0.08744033777527749
53,0.023719069863322617
54,0.03439616983870075
55,0.03432761440936449
56,0.022151875345044703
57,0.036443712396801886
58,0.02973479017501557
59,0.026912891045605458
60,0.21982988020990113
61,0.03230919233036322
62,0.9261215218287486
63,0.036800781170936214
64,0.5454349460430976
65,0.03407911975947142
66,0.027572943003065342
67,0.02161837400125577
68,0.05797777839938156
69,0.036522282152830154
70,0.06493230109210502
71,0.03137526527024492
72,0.2514460884229375
73,0.0663056866880446
74,0.06545025326321463
75,0.0777752552737554
76,0.028473544637465098
77,0.9207851373260487
78,0.07361831010770192
79,0.028702689712151064
80,0.03317276688823778
81,0.018103549476176206
82,0.060074821470442075
83,0.05626636213309821
84,0.11683610745689954
85,0.06390796072267857
86,0.0609812284827389
87,0.7351101135532344
88,0.04017703513112758
89,0.10636956215913584
90,0.05109967539082838
91,0.03397876249837817
92,0.3693703849552379
93,0.02815157730536333
94,0.07568232574717937
95,0.060909163256183896
96,0.3565065258498268
97,0.9062817053539762
98,0.040091358709695935
99,0.09724024168299206
100,0.32390432906083333
101,0.05278484181977061
102,0.21105839920301728
103,0.028602303206332946
104,0.025910759530178407
105,0.08944296780892413
106,0.024153923558206003
107,0.04952776919181101
108,0.038473997266908255
109,0.044023560209997536
110,0.1987245082669885
111,0.6243709522311278
112,0.32861095736303125
113,0.15864630179486938
114,0.025800061081350023
115,0.032384882110442326
116,0.04430441968513743
117,0.6992985873703448
118,0.020961553883840134
119,0.01680792354407834
120,0.0339182151248254
121,0.024895782768399877
122,0.023370710949217388
123,0.04689323107130061
124,0.03687877583961341
125,0.06446499721446997
126,0.02859111160160066
127,0.046678654170670075
128,0.03138328607766072
129,0.7704498914059422
130,0.03272994494750803
131,0.025519495080028265
132,0.04310177076463695
133,0.13554951098499612
134,0.05022425010364917
135,0.05547034776977111
136,0.7311841361980767
137,0.19687306245963287
138,0.017579999776338617
139,0.04066276387029333
140,0.11538863059350624
141,0.020803849697565435
142,0.10351643475138983
143,0.03755925368584845
144,0.03595809864071764
145,0.02202173605880331
146,0.030700524296219833
147,0.03545535847171499
148,0.0300175494588657
149,0.13525418849089854
150,0.03012579393841175
151,0.07944486927019367
152,0.021728337258505537
153,0.16181464896374098
154,0.03168494070417116
155,0.058039637077594186
156,0.218768308207129
157,0.06432672664392258
158,0.9164637523154253
159,0.06877127955908957
160,0.022239923657098815
161,0.02650002566645937
162,0.03136443815649992
163,0.204362128429469
164,0.061793179887223104
165,0.07970509825330563
166,0.2300696391139201
167,0.01868158530298769
168,0.08489270925497006
169,0.017988433695869666
170,0.026974367806053556
171,0.19258636580678679
172,0.0358316480762797
173,0.031073387722201473
