instances,instance_hardness
1,0.15096306578367935
2,0.15813528650916697
3,0.15306023440268257
4,0.15418683005651856
5,0.7395861166861477
6,0.1519275324722913
7,0.5340502315497844
8,0.15355171248732247
9,0.16185890420901294
10,0.2620527618072922
11,0.1528807101416242
12,0.15564919266051758
13,0.15187453326462153
14,0.16055114718640517
15,0.26854434358141555
16,0.1746423899862064
17,0.15598404069512795
18,0.19950195702214768
19,0.16481383699034224
20,0.15381223891471874
21,0.16060764094775792
22,0.15362264698720074
23,0.27404621625561043
24,0.1569558170547134
25,0.30934421843049653
26,0.656046237840139
27,0.1638898706512273
28,0.21758100350386878
29,0.15221664736927565
30,0.15805327160786453
31,0.1540236915558979
32,0.26966185321884406
33,0.5847233429673426
34,0.1513344396541353
35,0.15386713021440968
36,0.15900987267950872
37,0.1625926668414437
38,0.16024369895714818
39,0.3450644530185595
40,0.16392339939715317
41,0.7962759354459967
42,0.7236910609324528
43,0.8058685638136587
44,0.1678683032772994
45,0.16190147479854888
46,0.15546177578345555
47,0.25660366463048445
48,0.6508993657799567
49,0.7271022409946107
50,0.15620561237330954
51,0.1551833235770428
52,0.1693971581402658
53,0.16535369433111335
54,0.15306594814519525
55,0.7989723094108249
56,0.16046876951679256
57,0.15261854008878173
58,0.16123614039437184
59,0.16034851868863387
60,0.1576415137668784
61,0.16523922123747814
62,0.1534637819213256
63,0.1542213988745086
64,0.15421594951477857
65,0.15642838719259256
66,0.365431504056978
67,0.1528261902612572
68,0.15359239866359997
69,0.1556431044893094
70,0.16416291350295498
71,0.8085269387319554
72,0.15383165291332745
73,0.31378563874364485
74,0.2859881843990424
75,0.1707266334402806
76,0.1623651764062406
77,0.15195116456105673
78,0.6048061422626752
79,0.8114296116461337
80,0.15979019404041317
81,0.15536588976040167
82,0.7562248464980619
83,0.5049270663088811
84,0.16128145023561558
85,0.152837298549636
86,0.1541470825383252
87,0.15562057202450474
88,0.8027355118738855
89,0.15604999088147287
90,0.17247578549642428
91,0.16646971850905057
92,0.15786449732240937
93,0.27825401595211785
94,0.2204553370555552
95,0.7692689475120222
96,0.15525324844990962
97,0.15066534888717276
98,0.15295375058341487
99,0.17280105058217576
100,0.15242437118797758
101,0.16453647859831877
102,0.15634680796242562
103,0.1573913492562511
104,0.1570745503824249
105,0.15736027668943864
106,0.16146382253311786
107,0.15454723395581116
108,0.1527587928329912
109,0.17145479063767322
110,0.1550376615944662
111,0.15606260056596466
112,0.16092258211794008
113,0.15311321268601263
114,0.3447195722842995
115,0.20617033380150285
116,0.8001451104851407
117,0.15274501622262138
118,0.16109195766553908
119,0.1621126057430402
120,0.1556187420459224
121,0.2733488942641945
122,0.15998329709754366
123,0.15576734938210324
124,0.17104944065199312
125,0.15283717844449218
126,0.6685011113413526
127,0.15227659696740792
128,0.1609397547735314
129,0.15435512387351968
130,0.18991834849035105
131,0.1611829527958204
132,0.15781672659831336
133,0.16482699114116883
134,0.7377596289914856
135,0.16201390816814454
136,0.15238005178974334
137,0.15155652119022567
138,0.15260187476650033
139,0.15415014432216445
140,0.1624332581839495
141,0.1623417725377374
142,0.15918558237880687
143,0.7915335887762173
144,0.7964565332957787
145,0.1660711252480953
146,0.808896008571095
147,0.16045168600308768
148,0.7772005534797879
149,0.15756172504394206
150,0.15465351762125668
151,0.1526419054535375
152,0.15470465613625317
153,0.16058820156714915
154,0.17677834160650363
155,0.15730770380930204
156,0.15698145462070956
157,0.1542922881466504
158,0.14675102470034274
159,0.2109999603320194
160,0.15585426192482643
161,0.16482830517162417
162,0.1618230620533232
163,0.15334834270475628
164,0.15418612179647162
165,0.16427159262204472
166,0.15501110581232802
167,0.15942876812632945
168,0.15140197591473636
169,0.16063400057303712
170,0.155412485536901
171,0.16075445751617856
172,0.27903428949651143
173,0.8124748789418724
174,0.8062019459720944
175,0.15746365719781108
176,0.15200081770090135
177,0.16018132773189264
178,0.16087004884048484
179,0.7961219096900406
180,0.16210092064005277
181,0.15725987166601896
182,0.16819029566083232
183,0.17021854951718773
184,0.15789842946492905
185,0.18580129853888594
186,0.5754959210676726
187,0.15891088824183064
188,0.1543999937056375
189,0.1541266982859174
190,0.15883137667745606
191,0.15751390635172025
192,0.16049579659043411
193,0.31401910660629806
194,0.8046773708210813
195,0.15571667618272067
196,0.15445082330770254
197,0.20157302299171187
198,0.156976893508318
199,0.15575331819351534
200,0.16782271420394446
201,0.16632159176426065
202,0.1581217945890977
203,0.7023201281881993
204,0.15491370930484738
205,0.155529801233391
206,0.16016429947062405
207,0.16216144177461655
208,0.16016148931519447
209,0.15518602167480533
210,0.15919806435673645
211,0.15745814924905532
212,0.16323164122645983
213,0.1611480540628063
214,0.2710546485414914
215,0.7342202129093474
216,0.15376397972373934
217,0.1580404679054429
218,0.15570912959523164
219,0.15397298742993415
220,0.1536273610040233
221,0.1563975479886448
222,0.15598037843242762
223,0.6149429489781696
224,0.15296371788015328
225,0.15893249714796087
226,0.15593866086572972
227,0.15359304619778524
228,0.1534760475182516
229,0.1545922097657353
230,0.16165580522999212
231,0.1600995820739679
232,0.1528881332193196
233,0.8025702742045923
234,0.155673217559805
235,0.1553548178655625
236,0.164211260841854
237,0.16073356438800634
238,0.31612798629406713
239,0.15198875803663803
240,0.1598813452859219
241,0.15566688021985764
242,0.15457565710955046
243,0.15206382345931757
244,0.15148127924503585
245,0.15148450410209635
246,0.22173451785050224
247,0.37702788366546436
248,0.15228674428836197
249,0.15583764509411302
250,0.16614446414394335
251,0.1668797524273392
252,0.170252066603379
253,0.7889800815072154
254,0.2663989797493076
255,0.1563403718847397
256,0.1569672508589901
257,0.15912884444687314
258,0.15430583223943717
259,0.1566999871119802
260,0.16474651715197375
261,0.15312577199300736
262,0.16196804265185671
263,0.15196363493694554
264,0.15399426250224502
265,0.1535603696979314
266,0.15266390163937782
267,0.7192729225235837
268,0.6427465898741627
269,0.16978862765457492
270,0.16226523907975454
271,0.16286147040213306
272,0.15527097504315746
273,0.15851379004482347
274,0.16245413758959382
275,0.1507657738362319
276,0.16033695840898754
277,0.1526437439994336
278,0.15863254050441788
279,0.16107722008882186
280,0.1606386314944701
281,0.15754621781768585
282,0.1521991891140425
283,0.15325333126542573
284,0.21460121281557398
285,0.16735977639760236
286,0.16228222646490797
287,0.15468317991363534
288,0.3910365592777091
289,0.7271932813065706
290,0.1618993743796564
291,0.1547907416501607
292,0.166233531900704
293,0.15567515130318554
294,0.15380190191999343
295,0.16124630621285596
296,0.23576473642102913
297,0.1532811723119223
298,0.16221432008560965
299,0.1687553592923806
300,0.15542290339683162
301,0.15603929360554925
302,0.15976445189258048
303,0.1590426050398831
304,0.7532326963871462
305,0.15459860780115964
306,0.15808034688248562
307,0.16378689147901915
308,0.1574817574356484
309,0.15437645433589697
310,0.153328545177561
311,0.16019356928102524
312,0.16226425531585298
313,0.16299635486709796
314,0.16713369083271934
315,0.15463778964074093
316,0.15711722135005124
317,0.7954788401362871
318,0.3561686289464431
319,0.16185089553804355
320,0.16304546646367268
321,0.151906013432771
322,0.1542238969167945
323,0.15424964844183675
324,0.15759145922880013
325,0.3841587218884258
326,0.15079833816501476
327,0.14920084776907083
328,0.7787387622973895
329,0.16069932331171943
330,0.16043469842522518
331,0.1612879885950338
332,0.1568532123333123
333,0.15891450400351426
334,0.16511217944100554
335,0.16349157215260213
336,0.1670830293957316
337,0.15542050883285385
338,0.16010515270987535
339,0.7524632148006238
340,0.6350687116720428
341,0.16039054929928231
342,0.15763020717124365
343,0.15029545472971317
344,0.16015558555554887
345,0.16405238611555206
346,0.16634670546704755
347,0.4556270251594746
348,0.7947336591345212
349,0.15172727770087646
350,0.15694539029005927
351,0.15642498181757825
352,0.16409489843707026
353,0.56879958940894
354,0.15785575568771426
355,0.16092517071293155
356,0.15280610391448413
357,0.7888484850609762
358,0.15977869588473448
359,0.1634779896580295
360,0.7421841292638462
361,0.15599790673894587
362,0.5435227130360729
363,0.15819642871886386
364,0.8113773912187897
365,0.15859939593127814
366,0.15393853401510305
367,0.1466735323243824
368,0.15921298951341079
369,0.1607006958850341
370,0.15872145879545307
371,0.1620656441901387
372,0.1559790630557345
373,0.17060087934692236
374,0.3579851124714296
375,0.16338112723486053
376,0.16078234369942768
377,0.1606581419787605
378,0.15415487347804857
379,0.15260489896690632
380,0.8077053222535447
381,0.15306067274739532
382,0.15555311151158957
383,0.15457458113799893
384,0.2998924359222298
385,0.17053142330730686
386,0.17402765475290272
387,0.1560737064515566
388,0.16051676699171968
389,0.15607118748860915
390,0.15647917071068385
391,0.15461437533325584
392,0.2672119960926199
393,0.1508931624512576
394,0.16699595313647175
395,0.1587575334391934
396,0.1626570338118163
397,0.5605820941788768
398,0.15128408842159047
399,0.15324932561869664
400,0.16127015491661534
401,0.1524836783296778
402,0.16676330490330515
403,0.7980794044430969
404,0.15319511261842633
405,0.16058800655469319
406,0.15624331725241114
407,0.30084395493654326
408,0.1609390273471819
409,0.1555905267333355
410,0.7748571163468769
411,0.1597116052319505
412,0.17964955259870297
413,0.16401945884271518
414,0.1695987139340135
415,0.3263304028637771
416,0.2318431671497011
417,0.7510324034673677
418,0.1590267741499678
419,0.5884788582430518
420,0.15778055763455434
421,0.1498208931329622
422,0.153141103354838
423,0.15462645524532048
424,0.15693551244381643
425,0.1622073516851834
426,0.1705366438234841
427,0.16439297713325318
428,0.15103108502851725
429,0.1564429203312091
430,0.19567910123404475
431,0.16958963436902674
432,0.15721974544638684
433,0.21360363190877985
434,0.7786049372928714
435,0.6163763114248343
436,0.15327996122336773
437,0.15431527503763276
438,0.18557728810033625
439,0.15486297109243607
440,0.16651831441210163
441,0.15799966073820237
442,0.8144514216998089
443,0.16849390907051398
444,0.15739981611710463
445,0.15918373589211254
446,0.6882063359170245
447,0.16390359867729087
448,0.15858024124058856
449,0.15243243041223975
450,0.15499594188641097
451,0.34988208424203004
452,0.15351832161017487
453,0.16313263474332584
454,0.1531195984377124
455,0.1552783037296508
456,0.15167563912839588
457,0.16129933566492516
458,0.15255722939839478
459,0.7703330001303682
460,0.15968805199339442
461,0.15523974219841852
462,0.1542286018058695
