instances,instance_hardness
1,0.5241768663550124
2,0.12461270565575377
3,0.1425423734577087
4,0.48340266947089416
5,0.2882065720164224
6,0.18150566730896356
7,0.1544596883971011
8,0.3172339479257027
9,0.14291527303094453
10,0.43499543053947765
11,0.23366310824954428
12,0.6631074818963376
13,0.3493800283161773
14,0.12394895685552099
15,0.28868341360306604
16,0.1185468579750435
17,0.12244350715026064
18,0.18328548511520526
19,0.17299239969878621
20,0.8050246287933818
21,0.13876788495313974
22,0.45281281546752683
23,0.21368358442131175
24,0.7525037845090354
25,0.44007345386741414
26,0.27451252562138484
27,0.14082068900680844
28,0.34821352661425875
29,0.7170604999672727
30,0.5066737286171696
31,0.3664501616399235
32,0.2674639869398052
33,0.37614076932575635
34,0.8350198338702312
35,0.4204681920409983
36,0.10990820378852428
37,0.5423852304802537
38,0.12293166539869604
39,0.3464265740975625
40,0.5072420235352542
41,0.183522272955134
42,0.4545887160355021
43,0.33797809882598184
44,0.25136076911467
45,0.5580503802245
46,0.6705936000432609
47,0.1635973856347388
48,0.3653275869808933
49,0.19796817497481878
50,0.29125397549755594
51,0.4558680971308835
52,0.5528434076437576
53,0.18679763534472882
54,0.26818757375158664
55,0.20480781393350334
56,0.14951320504687482
57,0.302736639997093
58,0.19351886182527878
59,0.11860021022987866
60,0.6996646851790115
61,0.1547244089016918
62,0.8347431304002988
63,0.19895731990991838
64,0.7347668204702165
65,0.1972101321094858
66,0.15841016679636777
67,0.16924307697016017
68,0.3540394623941424
69,0.1792879797166822
70,0.5040437084317977
71,0.18156693401411594
72,0.7002627779678521
73,0.372768662425332
74,0.4293604295878929
75,0.5114398974096277
76,0.08242959056876131
77,0.8747794036295153
78,0.3251551000614913
79,0.19645185313058833
80,0.14334678507099652
81,0.14700117684157166
82,0.31535668933149663
83,0.2995419433630171
84,0.573544757658992
85,0.3443305617479664
86,0.3276500854225112
87,0.798318055336015
88,0.22147326679380763
89,0.5105847870625282
90,0.30999473429197766
91,0.1418370230441659
92,0.7176229072538891
93,0.16397583044089858
94,0.43015808520742016
95,0.29139783312431
96,0.6706894910857031
97,0.8584472337614526
98,0.1432063044152928
99,0.4871543549332884
100,0.7621794366772326
101,0.37406530944170724
102,0.640177924666335
103,0.07041570563426247
104,0.08074648316739086
105,0.33712989448516295
106,0.10199730090341108
107,0.4413763169756564
108,0.2237396784624014
109,0.2869745291213923
110,0.6757053563288686
111,0.7906440793732472
112,0.6967551142649134
113,0.4940767559205471
114,0.17760292258689747
115,0.16619166422854525
116,0.32729332815825174
117,0.7809953985315744
118,0.13133801513207044
119,0.13215889370730527
120,0.18085460170249523
121,0.17448500508964393
122,0.1089775777643498
123,0.20523413787147904
124,0.26481685452515336
125,0.37003138433251614
126,0.20349359976812698
127,0.16506035597473312
128,0.22910205550364227
129,0.7908477030218856
130,0.27408179647988884
131,0.11978242839312458
132,0.33863668941234326
133,0.617499721528136
134,0.3723318165690951
135,0.1829024063075816
136,0.8194062463741171
137,0.6983088247686893
138,0.11658402936017398
139,0.2279529221415857
140,0.5262815970699347
141,0.13321332055261303
142,0.49784709706391805
143,0.28403546439002825
144,0.2568859539271008
145,0.15541850828488935
146,0.18900932963979966
147,0.21542838153844002
148,0.19312090232413248
149,0.5653247985168139
150,0.2006584543330634
151,0.35792059039232416
152,0.11738416482524894
153,0.5768116156996945
154,0.1721328690027022
155,0.28425975216174715
156,0.5946884552772722
157,0.5110937681044219
158,0.8829246641549763
159,0.39406384637715985
160,0.1032632861374283
161,0.1338067100147946
162,0.1924737257320578
163,0.616176167494812
164,0.3486617251645946
165,0.4943723165767805
166,0.660746208938112
167,0.14866395768472485
168,0.44275716649167207
169,0.06252174418294021
170,0.09278896761142874
171,0.5048690911584983
172,0.22799806979970727
173,0.2217745966165563
174,0.17693228960113794
175,0.1665555777011477
176,0.7378057918505124
177,0.3357428968181436
178,0.12353306664897912
179,0.2536371633026505
180,0.21122988121182718
181,0.39664371533924214
182,0.11085400548890234
183,0.3864812992885326
184,0.09641319915419078
185,0.4101790213676605
186,0.17123495853119708
187,0.39031488608761133
188,0.8038973491448154
189,0.5714912474083917
190,0.14129685092476607
191,0.5093678495011409
192,0.11413679691013334
193,0.3060940419508592
194,0.18622200073650452
195,0.14234962569465925
196,0.3483920217672498
197,0.29577644732523645
198,0.21408005175684264
199,0.1498729856869152
200,0.7405524113727426
201,0.1311851303510092
202,0.6428079478767862
203,0.1887171302563384
204,0.09187378729884288
205,0.6065110320632258
206,0.7013585825372375
207,0.6687751229703521
208,0.07763450342150469
209,0.3099048681112683
210,0.10530428946162873
211,0.5867998922023563
212,0.16552424615308758
213,0.7802782074627689
214,0.239378131923631
215,0.17475060002952691
216,0.7908123931006181
217,0.45917319880726337
218,0.5285956313670475
219,0.6404404459701696
220,0.799041216645721
221,0.12713627551936568
222,0.2786322294382102
223,0.2723722067822797
224,0.25066431693603075
225,0.5019103341157194
226,0.4006600425700291
227,0.22786555497800864
228,0.35750495526043913
229,0.2280196440729747
230,0.1338905701396269
231,0.1605328108013766
232,0.6784191037392986
233,0.22254524671981968
234,0.7463153420399731
235,0.3729562579912614
236,0.45291803435039313
237,0.602276007677713
238,0.17000646910586248
239,0.08230802274110349
240,0.20993632690000819
241,0.17525872349379945
242,0.24724415592174764
243,0.7793223376662786
244,0.8454931367307922
245,0.3410094944813359
246,0.3952546527644615
247,0.3164582276015534
248,0.10002843804781203
249,0.13968513888644818
250,0.13859382186090508
251,0.1673186683823502
252,0.11880144808827031
253,0.2834663533820654
254,0.17589784738058678
255,0.2814488220375815
256,0.6797359176368858
257,0.13946194453800964
258,0.27365703226909843
259,0.19587382935183162
260,0.5920101144610603
261,0.5502822465922523
262,0.7104509350353496
263,0.654181444985275
264,0.4448748088343025
265,0.7300184035561481
266,0.4490734558070838
267,0.3175923230177826
268,0.1592935390661252
269,0.2991959184601519
270,0.1294571295667043
271,0.14556745977648589
272,0.19101041486754455
273,0.06374800692278748
274,0.48639093861618177
275,0.28704043345786867
276,0.11815865580877183
277,0.17270679325751048
278,0.4609034007370475
279,0.5019744937937899
280,0.18385403660849942
281,0.43717728253315535
282,0.7488559728415178
283,0.6037851427738978
284,0.41852295321734123
285,0.1280360967527735
286,0.30304213885175
287,0.741904318675699
288,0.3946192205799801
289,0.29825054375778925
290,0.48212833842015634
291,0.2887917580211169
292,0.13367726036405903
293,0.49004937266218673
294,0.4577327133048189
295,0.1437526821631384
296,0.15053363958507338
297,0.7537165332112125
298,0.6107974195635528
299,0.6339095397988979
300,0.500588966477788
301,0.1772566036998212
302,0.12801641135829156
303,0.14051555592571352
304,0.31237841505930297
305,0.2751183787580491
306,0.6288644263807458
307,0.348193774247205
308,0.07575409127292188
309,0.3000357334153819
310,0.3826225541168081
311,0.12895002578889148
312,0.49523429325109103
313,0.5814588181150929
314,0.42331801072825337
315,0.17014176133750603
316,0.18906919448994142
317,0.20785549510194545
318,0.3731753656637581
319,0.27211814564021175
320,0.12112495021019398
321,0.6964050574581353
322,0.19868128093367465
323,0.2302600417308227
324,0.07463330647216038
325,0.22206471036508268
326,0.8254945036026611
327,0.8597697182601187
328,0.18229987177028395
329,0.5374101499333609
330,0.10637137427091559
331,0.08508815456682373
332,0.16924959755323454
333,0.3312373506292775
334,0.5711843664351135
335,0.16382876601335694
336,0.1343927613093181
337,0.5885358562122547
338,0.1820107700458471
339,0.2907260201344327
340,0.4602987988941101
341,0.203088927989584
342,0.5477661257868659
343,0.31902186940564703
344,0.5658733947083354
345,0.46597236742598136
346,0.13314321643816807
347,0.22445557675064343
348,0.17951422855679977
349,0.7643581398462
350,0.1398436886868588
351,0.2941000595160336
352,0.6329667151189121
353,0.17875106827479026
354,0.22287607258526865
355,0.09537209176135808
356,0.10249720153646058
357,0.2636644836079556
358,0.689385126738473
359,0.37824111792340886
360,0.24763871827107153
361,0.14323862130090637
362,0.19712145110395363
363,0.17896262166867616
364,0.29642163728160764
365,0.4819049277796307
366,0.6507758635894809
367,0.8372135360163749
368,0.11318673699312809
369,0.216287463872482
370,0.07358352530548462
371,0.5836346704160236
372,0.10888362924426964
373,0.13267032067318096
374,0.3578110850856878
375,0.1852657231239263
376,0.6708327094430427
377,0.47129694251913723
378,0.22119357683772267
379,0.12200170050912662
380,0.24461255584320973
381,0.3873650920629884
382,0.3358025847619531
383,0.16429908155977158
384,0.39391996978028476
385,0.07575590785504083
386,0.5064309805754277
387,0.5596775702784123
388,0.4955123004658828
389,0.09673308206070064
390,0.11948619132241878
391,0.20680257964964333
392,0.28790632925175685
393,0.17793837722556727
394,0.15200954380789422
395,0.30692846078327185
396,0.11777611436549706
397,0.36607037641847373
398,0.306288636088214
399,0.4187141267641926
400,0.3440039703099804
401,0.7054406564359934
402,0.1156006994069495
403,0.18514028369418767
404,0.44911868724093984
405,0.6753697899299692
406,0.11451819018403808
407,0.21894217888126932
408,0.7972760295841604
409,0.48977815418142645
410,0.20517787209658656
411,0.6102380340681086
412,0.1464091985374094
413,0.15028253774479816
414,0.4936432453515186
415,0.25060858315258017
416,0.4204437469166651
417,0.26059587229406267
418,0.3841840718601478
419,0.21440179019962202
420,0.5566627927368197
421,0.7902993328595773
422,0.150701573452518
423,0.847578187919928
424,0.08810505566208293
425,0.4637881842225158
426,0.25697365789226834
427,0.5341777896752224
428,0.8684139997870685
