,n_ensemble,weights,dataset,accuracy_mean_easy,accuracy_mean_hard,accuracy_mean_combo,accuracy_mean_combo_extreme,accuracy_mean_split2,accuracy_mean_split2_extreme,accuracy_mean_split1_classic,accuracy_mean_split1_classic_extreme,accuracy_mean_split4,accuracy_mean_split4_extreme,accuracy_mean_split2_classic,accuracy_mean_split2_classic_extreme,accuracy_mean_split9,accuracy_mean_split9_extreme,accuracy_mean_split4_classic,accuracy_mean_split4_classic_extreme
450,15,CLD,Data10_,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
451,50,CLD,Data10_,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
452,100,CLD,Data10_,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
453,150,CLD,Data10_,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
454,199,CLD,Data10_,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
0,average,CLD,Data10_,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
500,15,CLD,Data11_,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1
501,50,CLD,Data11_,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
502,100,CLD,Data11_,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
503,150,CLD,Data11_,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
504,199,CLD,Data11_,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
1,average,CLD,Data11_,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
550,15,CLD,Data12_,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
551,50,CLD,Data12_,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
552,100,CLD,Data12_,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
553,150,CLD,Data12_,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
554,199,CLD,Data12_,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
2,average,CLD,Data12_,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1
600,15,CLD,Data13_,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
601,50,CLD,Data13_,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
602,100,CLD,Data13_,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
603,150,CLD,Data13_,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
604,199,CLD,Data13_,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
3,average,CLD,Data13_,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
0,15,CLD,Data1_,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
1,50,CLD,Data1_,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
2,100,CLD,Data1_,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
3,150,CLD,Data1_,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
4,199,CLD,Data1_,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
4,average,CLD,Data1_,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
50,15,CLD,Data2_,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51,50,CLD,Data2_,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1
52,100,CLD,Data2_,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1
53,150,CLD,Data2_,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1
