,n_ensemble,weights,dataset,accuracy_mean_easy,accuracy_mean_hard,accuracy_mean_combo,accuracy_mean_combo_extreme,accuracy_mean_split2,accuracy_mean_split2_extreme,accuracy_mean_split1_classic,accuracy_mean_split1_classic_extreme,accuracy_mean_split4,accuracy_mean_split4_extreme,accuracy_mean_split2_classic,accuracy_mean_split2_classic_extreme,accuracy_mean_split9,accuracy_mean_split9_extreme,accuracy_mean_split4_classic,accuracy_mean_split4_classic_extreme
119,average,N1,bupa,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114,15,N1,bupa,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1
115,50,N1,bupa,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
116,100,N1,bupa,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117,150,N1,bupa,1,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1
118,199,N1,bupa,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0
161,average,N1,hill_valley_without_noise_traintest,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1
156,15,N1,hill_valley_without_noise_traintest,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1
157,50,N1,hill_valley_without_noise_traintest,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
158,100,N1,hill_valley_without_noise_traintest,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1
159,150,N1,hill_valley_without_noise_traintest,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1
160,199,N1,hill_valley_without_noise_traintest,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1
137,average,N1,contraceptive_NS,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
132,15,N1,contraceptive_NS,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
133,50,N1,contraceptive_NS,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0
134,100,N1,contraceptive_NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,150,N1,contraceptive_NS,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0
136,199,N1,contraceptive_NS,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
221,average,N1,teaching_assistant_LM,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
216,15,N1,teaching_assistant_LM,1,0,1,0,0,1,1,1,1,0,1,1,0,1,1,0
217,50,N1,teaching_assistant_LM,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1
