,n_ensemble,weights,dataset,accuracy_mean_easy,accuracy_mean_hard,accuracy_mean_combo,accuracy_mean_combo_extreme,accuracy_mean_split2,accuracy_mean_split2_extreme,accuracy_mean_split1_classic,accuracy_mean_split1_classic_extreme,accuracy_mean_split4,accuracy_mean_split4_extreme,accuracy_mean_split2_classic,accuracy_mean_split2_classic_extreme,accuracy_mean_split9,accuracy_mean_split9_extreme,accuracy_mean_split4_classic,accuracy_mean_split4_classic_extreme
119,average,Hostility,bupa,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114,15,Hostility,bupa,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1
115,50,Hostility,bupa,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
116,100,Hostility,bupa,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
117,150,Hostility,bupa,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
118,199,Hostility,bupa,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
161,average,Hostility,hill_valley_without_noise_traintest,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
156,15,Hostility,hill_valley_without_noise_traintest,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1
157,50,Hostility,hill_valley_without_noise_traintest,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
158,100,Hostility,hill_valley_without_noise_traintest,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1
159,150,Hostility,hill_valley_without_noise_traintest,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1
160,199,Hostility,hill_valley_without_noise_traintest,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1
137,average,Hostility,contraceptive_NS,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1
132,15,Hostility,contraceptive_NS,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0
133,50,Hostility,contraceptive_NS,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
134,100,Hostility,contraceptive_NS,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1
135,150,Hostility,contraceptive_NS,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1
136,199,Hostility,contraceptive_NS,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
221,average,Hostility,teaching_assistant_LM,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1
216,15,Hostility,teaching_assistant_LM,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0
217,50,Hostility,teaching_assistant_LM,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1
218,100,Hostility,teaching_assistant_LM,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
219,150,Hostility,teaching_assistant_LM,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1
220,199,Hostility,teaching_assistant_LM,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
125,average,Hostility,contraceptive_LS,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1
120,15,Hostility,contraceptive_LS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,50,Hostility,contraceptive_LS,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
122,100,Hostility,contraceptive_LS,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
123,150,Hostility,contraceptive_LS,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1
124,199,Hostility,contraceptive_LS,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
155,average,Hostility,diabetic_retinopathy,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
150,15,Hostility,diabetic_retinopathy,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
151,50,Hostility,diabetic_retinopathy,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1
152,100,Hostility,diabetic_retinopathy,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
153,150,Hostility,diabetic_retinopathy,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
154,199,Hostility,diabetic_retinopathy,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89,average,Hostility,Yeast_CYTvsNUC,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1
84,15,Hostility,Yeast_CYTvsNUC,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1
85,50,Hostility,Yeast_CYTvsNUC,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
86,100,Hostility,Yeast_CYTvsNUC,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0
87,150,Hostility,Yeast_CYTvsNUC,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0
88,199,Hostility,Yeast_CYTvsNUC,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
101,average,Hostility,bands,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0
96,15,Hostility,bands,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0
97,50,Hostility,bands,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1
98,100,Hostility,bands,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0
99,150,Hostility,bands,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0
100,199,Hostility,bands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,average,Hostility,ilpd,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
162,15,Hostility,ilpd,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1
163,50,Hostility,ilpd,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
164,100,Hostility,ilpd,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
165,150,Hostility,ilpd,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
166,199,Hostility,ilpd,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
215,average,Hostility,teaching_assistant_LH,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0
210,15,Hostility,teaching_assistant_LH,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
211,50,Hostility,teaching_assistant_LH,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1
212,100,Hostility,teaching_assistant_LH,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1
213,150,Hostility,teaching_assistant_LH,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0
214,199,Hostility,teaching_assistant_LH,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0
227,average,Hostility,teaching_assistant_MH,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1
222,15,Hostility,teaching_assistant_MH,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0
223,50,Hostility,teaching_assistant_MH,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
224,100,Hostility,teaching_assistant_MH,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
225,150,Hostility,teaching_assistant_MH,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
226,199,Hostility,teaching_assistant_MH,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1
131,average,Hostility,contraceptive_NL,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
126,15,Hostility,contraceptive_NL,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
127,50,Hostility,contraceptive_NL,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
128,100,Hostility,contraceptive_NL,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1
129,150,Hostility,contraceptive_NL,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1
130,199,Hostility,contraceptive_NL,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1
83,average,Hostility,WineQualityRed_5vs6,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
78,15,Hostility,WineQualityRed_5vs6,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1
79,50,Hostility,WineQualityRed_5vs6,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0
80,100,Hostility,WineQualityRed_5vs6,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1
81,150,Hostility,WineQualityRed_5vs6,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1
82,199,Hostility,WineQualityRed_5vs6,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1
239,average,Hostility,vertebral_column,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
234,15,Hostility,vertebral_column,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
235,50,Hostility,vertebral_column,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
236,100,Hostility,vertebral_column,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
237,150,Hostility,vertebral_column,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
238,199,Hostility,vertebral_column,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
149,average,Hostility,diabetes,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1
144,15,Hostility,diabetes,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
145,50,Hostility,diabetes,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1
146,100,Hostility,diabetes,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1
147,150,Hostility,diabetes,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1
148,199,Hostility,diabetes,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
143,average,Hostility,credit-g,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
138,15,Hostility,credit-g,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0
139,50,Hostility,credit-g,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1
140,100,Hostility,credit-g,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1
141,150,Hostility,credit-g,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
142,199,Hostility,credit-g,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
95,average,Hostility,arrhythmia_cfs,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1
90,15,Hostility,arrhythmia_cfs,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
91,50,Hostility,arrhythmia_cfs,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1
92,100,Hostility,arrhythmia_cfs,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1
93,150,Hostility,arrhythmia_cfs,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1
94,199,Hostility,arrhythmia_cfs,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1
191,average,Hostility,pima,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0
