,n_ensemble,weights,dataset,accuracy_mean_easy,accuracy_mean_hard,accuracy_mean_combo,accuracy_mean_combo_extreme,accuracy_mean_split2,accuracy_mean_split2_extreme,accuracy_mean_split1_classic,accuracy_mean_split1_classic_extreme,accuracy_mean_split4,accuracy_mean_split4_extreme,accuracy_mean_split2_classic,accuracy_mean_split2_classic_extreme,accuracy_mean_split9,accuracy_mean_split9_extreme,accuracy_mean_split4_classic,accuracy_mean_split4_classic_extreme
119,average,CLD,bupa,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114,15,CLD,bupa,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1
115,50,CLD,bupa,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
116,100,CLD,bupa,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117,150,CLD,bupa,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118,199,CLD,bupa,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
161,average,CLD,hill_valley_without_noise_traintest,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
156,15,CLD,hill_valley_without_noise_traintest,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1
157,50,CLD,hill_valley_without_noise_traintest,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
158,100,CLD,hill_valley_without_noise_traintest,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1
159,150,CLD,hill_valley_without_noise_traintest,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1
160,199,CLD,hill_valley_without_noise_traintest,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
137,average,CLD,contraceptive_NS,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1
132,15,CLD,contraceptive_NS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
133,50,CLD,contraceptive_NS,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0
134,100,CLD,contraceptive_NS,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
135,150,CLD,contraceptive_NS,1,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1
136,199,CLD,contraceptive_NS,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
221,average,CLD,teaching_assistant_LM,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1
216,15,CLD,teaching_assistant_LM,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
217,50,CLD,teaching_assistant_LM,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1
218,100,CLD,teaching_assistant_LM,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
219,150,CLD,teaching_assistant_LM,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
220,199,CLD,teaching_assistant_LM,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
125,average,CLD,contraceptive_LS,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0
120,15,CLD,contraceptive_LS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,50,CLD,contraceptive_LS,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0
122,100,CLD,contraceptive_LS,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0
123,150,CLD,contraceptive_LS,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
124,199,CLD,contraceptive_LS,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1
155,average,CLD,diabetic_retinopathy,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
150,15,CLD,diabetic_retinopathy,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
151,50,CLD,diabetic_retinopathy,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0
152,100,CLD,diabetic_retinopathy,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
153,150,CLD,diabetic_retinopathy,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1
154,199,CLD,diabetic_retinopathy,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
89,average,CLD,Yeast_CYTvsNUC,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1
84,15,CLD,Yeast_CYTvsNUC,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1
85,50,CLD,Yeast_CYTvsNUC,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1
86,100,CLD,Yeast_CYTvsNUC,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1
87,150,CLD,Yeast_CYTvsNUC,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,0
88,199,CLD,Yeast_CYTvsNUC,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
101,average,CLD,bands,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
96,15,CLD,bands,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1
97,50,CLD,bands,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1
98,100,CLD,bands,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0
