,n_ensemble,weights,dataset,accuracy_mean_easy,accuracy_mean_hard,accuracy_mean_combo,accuracy_mean_combo_extreme,accuracy_mean_split2,accuracy_mean_split2_extreme,accuracy_mean_split1_classic,accuracy_mean_split1_classic_extreme,accuracy_mean_split4,accuracy_mean_split4_extreme,accuracy_mean_split2_classic,accuracy_mean_split2_classic_extreme,accuracy_mean_split9,accuracy_mean_split9_extreme,accuracy_mean_split4_classic,accuracy_mean_split4_classic_extreme
119,average,F1,bupa,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
114,15,F1,bupa,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0
115,50,F1,bupa,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
116,100,F1,bupa,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
117,150,F1,bupa,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1
118,199,F1,bupa,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0
161,average,F1,hill_valley_without_noise_traintest,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
156,15,F1,hill_valley_without_noise_traintest,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
157,50,F1,hill_valley_without_noise_traintest,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
158,100,F1,hill_valley_without_noise_traintest,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
159,150,F1,hill_valley_without_noise_traintest,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0
160,199,F1,hill_valley_without_noise_traintest,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1
137,average,F1,contraceptive_NS,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1
132,15,F1,contraceptive_NS,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
133,50,F1,contraceptive_NS,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1
134,100,F1,contraceptive_NS,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
135,150,F1,contraceptive_NS,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1
136,199,F1,contraceptive_NS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
221,average,F1,teaching_assistant_LM,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1
216,15,F1,teaching_assistant_LM,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
217,50,F1,teaching_assistant_LM,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1
218,100,F1,teaching_assistant_LM,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1
219,150,F1,teaching_assistant_LM,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
220,199,F1,teaching_assistant_LM,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
