,n_ensemble,weights,dataset,accuracy_mean_easy,accuracy_mean_hard,accuracy_mean_combo,accuracy_mean_combo_extreme,accuracy_mean_split2,accuracy_mean_split2_extreme,accuracy_mean_split1_classic,accuracy_mean_split1_classic_extreme,accuracy_mean_split4,accuracy_mean_split4_extreme,accuracy_mean_split2_classic,accuracy_mean_split2_classic_extreme,accuracy_mean_split9,accuracy_mean_split9_extreme,accuracy_mean_split4_classic,accuracy_mean_split4_classic_extreme
119,average,LSC,bupa,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114,15,LSC,bupa,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
115,50,LSC,bupa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
116,100,LSC,bupa,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117,150,LSC,bupa,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
118,199,LSC,bupa,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
161,average,LSC,hill_valley_without_noise_traintest,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1
156,15,LSC,hill_valley_without_noise_traintest,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1
157,50,LSC,hill_valley_without_noise_traintest,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
158,100,LSC,hill_valley_without_noise_traintest,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1
159,150,LSC,hill_valley_without_noise_traintest,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1
160,199,LSC,hill_valley_without_noise_traintest,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1
137,average,LSC,contraceptive_NS,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
132,15,LSC,contraceptive_NS,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
133,50,LSC,contraceptive_NS,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1
134,100,LSC,contraceptive_NS,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
135,150,LSC,contraceptive_NS,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0
136,199,LSC,contraceptive_NS,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0
221,average,LSC,teaching_assistant_LM,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1
216,15,LSC,teaching_assistant_LM,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
217,50,LSC,teaching_assistant_LM,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1
218,100,LSC,teaching_assistant_LM,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
219,150,LSC,teaching_assistant_LM,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1
220,199,LSC,teaching_assistant_LM,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1
125,average,LSC,contraceptive_LS,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0
120,15,LSC,contraceptive_LS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,50,LSC,contraceptive_LS,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0
122,100,LSC,contraceptive_LS,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
123,150,LSC,contraceptive_LS,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1
124,199,LSC,contraceptive_LS,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1
155,average,LSC,diabetic_retinopathy,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
150,15,LSC,diabetic_retinopathy,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
151,50,LSC,diabetic_retinopathy,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1
152,100,LSC,diabetic_retinopathy,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
153,150,LSC,diabetic_retinopathy,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
154,199,LSC,diabetic_retinopathy,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
89,average,LSC,Yeast_CYTvsNUC,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
84,15,LSC,Yeast_CYTvsNUC,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1
85,50,LSC,Yeast_CYTvsNUC,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0
86,100,LSC,Yeast_CYTvsNUC,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1
87,150,LSC,Yeast_CYTvsNUC,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1
