dataset,n_trees,model,perf_measure,perf_value_mean,perf_value_std,Conf_Matrix
cardiotocography_c2c3.csv,1,AdaBoost,acc,0.9468528368794326,0.02513770797437826,"[array([[30,  0],
       [ 1, 17]]), array([[28,  2],
       [ 1, 16]]), array([[29,  1],
       [ 1, 16]]), array([[29,  1],
       [ 0, 17]]), array([[27,  3],
       [ 0, 17]]), array([[28,  1],
       [ 1, 17]]), array([[26,  3],
       [ 2, 16]]), array([[27,  2],
       [ 1, 17]]), array([[28,  1],
       [ 2, 16]]), array([[29,  0],
       [ 2, 16]])]"
cardiotocography_c2c3.csv,1,AdaBoost,auc,0.9453820148749156,0.024891216437393632,"[array([[30,  0],
       [ 1, 17]]), array([[28,  2],
       [ 1, 16]]), array([[29,  1],
       [ 1, 16]]), array([[29,  1],
       [ 0, 17]]), array([[27,  3],
       [ 0, 17]]), array([[28,  1],
       [ 1, 17]]), array([[26,  3],
       [ 2, 16]]), array([[27,  2],
       [ 1, 17]]), array([[28,  1],
       [ 2, 16]]), array([[29,  0],
       [ 2, 16]])]"
cardiotocography_c2c3.csv,1,AdaBoost,f1,0.9469697852319738,0.02493857619505452,"[array([[30,  0],
       [ 1, 17]]), array([[28,  2],
       [ 1, 16]]), array([[29,  1],
       [ 1, 16]]), array([[29,  1],
       [ 0, 17]]), array([[27,  3],
       [ 0, 17]]), array([[28,  1],
       [ 1, 17]]), array([[26,  3],
       [ 2, 16]]), array([[27,  2],
       [ 1, 17]]), array([[28,  1],
       [ 2, 16]]), array([[29,  0],
       [ 2, 16]])]"
cardiotocography_c2c3.csv,1,Grouped_Mixed_Bagging,acc,0.9639184397163121,0.02464634673381786,"[array([[29,  1],
       [ 1, 17]]), array([[29,  1],
       [ 0, 17]]), array([[29,  1],
       [ 1, 16]]), array([[30,  0],
       [ 0, 17]]), array([[27,  3],
       [ 0, 17]]), array([[29,  0],
       [ 1, 17]]), array([[27,  2],
       [ 2, 16]]), array([[28,  1],
       [ 0, 18]]), array([[28,  1],
       [ 0, 18]]), array([[29,  0],
       [ 2, 16]])]"
cardiotocography_c2c3.csv,1,Grouped_Mixed_Bagging,auc,0.9524983096686951,0.0359562873001936,"[array([[29,  1],
       [ 1, 17]]), array([[29,  1],
       [ 1, 16]]), array([[29,  1],
       [ 2, 15]]), array([[30,  0],
       [ 0, 17]]), array([[26,  4],
       [ 0, 17]]), array([[29,  0],
       [ 1, 17]]), array([[25,  4],
       [ 2, 16]]), array([[28,  1],
       [ 0, 18]]), array([[28,  1],
       [ 0, 18]]), array([[29,  0],
       [ 2, 16]])]"
cardiotocography_c2c3.csv,1,Grouped_Mixed_Bagging,f1,0.9555162970388356,0.03512678978690324,"[array([[29,  1],
       [ 1, 17]]), array([[29,  1],
       [ 1, 16]]), array([[29,  1],
       [ 2, 15]]), array([[30,  0],
       [ 0, 17]]), array([[28,  2],
       [ 1, 16]]), array([[28,  1],
       [ 1, 17]]), array([[25,  4],
       [ 2, 16]]), array([[28,  1],
       [ 0, 18]]), array([[28,  1],
       [ 0, 18]]), array([[29,  0],
       [ 1, 17]])]"
cardiotocography_c2c3.csv,1,Incremental_Mixed_Bagging,acc,0.9532801418439716,0.026172258820502094,"[array([[29,  1],
       [ 1, 17]]), array([[29,  1],
       [ 1, 16]]), array([[29,  1],
       [ 2, 15]]), array([[30,  0],
       [ 0, 17]]), array([[28,  2],
       [ 0, 17]]), array([[29,  0],
       [ 1, 17]]), array([[27,  2],
       [ 2, 16]]), array([[27,  2],
       [ 0, 18]]), array([[26,  3],
       [ 1, 17]]), array([[29,  0],
       [ 2, 16]])]"
cardiotocography_c2c3.csv,1,Incremental_Mixed_Bagging,auc,0.9591649763353617,0.03066722886982158,"[array([[30,  0],
       [ 1, 17]]), array([[29,  1],
       [ 1, 16]]), array([[29,  1],
       [ 2, 15]]), array([[30,  0],
       [ 0, 17]]), array([[29,  1],
       [ 0, 17]]), array([[29,  0],
       [ 1, 17]]), array([[26,  3],
       [ 2, 16]]), array([[27,  2],
       [ 0, 18]]), array([[28,  1],
       [ 1, 17]]), array([[29,  0],
       [ 1, 17]])]"
cardiotocography_c2c3.csv,1,Incremental_Mixed_Bagging,f1,0.9534147200860754,0.031109250952602224,"[array([[29,  1],
       [ 1, 17]]), array([[29,  1],
       [ 1, 16]]), array([[29,  1],
       [ 1, 16]]), array([[30,  0],
       [ 0, 17]]), array([[28,  2],
       [ 0, 17]]), array([[28,  1],
       [ 1, 17]]), array([[25,  4],
       [ 2, 16]]), array([[27,  2],
       [ 0, 18]]), array([[28,  1],
       [ 1, 17]]), array([[29,  0],
       [ 2, 16]])]"
cardiotocography_c2c3.csv,1,base,acc,0.9468528368794326,0.02513770797437829,"[array([[30,  0],
       [ 1, 17]]), array([[27,  3],
       [ 1, 16]]), array([[29,  1],
       [ 1, 16]]), array([[29,  1],
       [ 1, 16]]), array([[28,  2],
       [ 0, 17]]), array([[28,  1],
       [ 1, 17]]), array([[26,  3],
       [ 2, 16]]), array([[28,  1],
       [ 1, 17]]), array([[28,  1],
       [ 2, 16]]), array([[29,  0],
       [ 2, 16]])]"
