dataset,CV_fold,n_trees,model,parameters,perf_measure,perf_value,Conf_Matrix
mammographic.csv,0,2,base,None,acc,0.7590361445783133,"[array([[33,  9],
       [11, 30]])]"
mammographic.csv,0,2,base,None,f1,0.7588260016811432,"[array([[33,  9],
       [11, 30]])]"
mammographic.csv,0,2,base,None,auc,0.7587108013937283,"[array([[33,  9],
       [11, 30]])]"
mammographic.csv,0,2,wagging,None,acc,0.7590361445783133,"[array([[35,  7],
       [13, 28]])]"
mammographic.csv,0,2,wagging,None,f1,0.7575565419573028,"[array([[35,  7],
       [13, 28]])]"
mammographic.csv,0,2,wagging,None,auc,0.758130081300813,"[array([[35,  7],
       [13, 28]])]"
mammographic.csv,0,2,AdaBoost,None,acc,0.8192771084337349,"[array([[35,  7],
       [ 8, 33]])]"
mammographic.csv,0,2,AdaBoost,None,f1,0.8192246108617477,"[array([[35,  7],
       [ 8, 33]])]"
mammographic.csv,0,2,AdaBoost,None,auc,0.8191056910569106,"[array([[35,  7],
       [ 8, 33]])]"
mammographic.csv,0,2,Grouped_Mixed_Bagging,"[[0.3, 0.6, 0.1], 3.0]",acc,0.7469879518072289,"[array([[36,  6],
       [15, 26]])]"
mammographic.csv,0,2,Grouped_Mixed_Bagging,"[[0.3, 0.6, 0.1], 3.0]",f1,0.7287865748709123,"[array([[37,  5],
       [17, 24]])]"
mammographic.csv,0,2,Grouped_Mixed_Bagging,"[[0.3, 0.6, 0.1], 3.0]",auc,0.7328687572590012,"[array([[38,  4],
       [18, 23]])]"
mammographic.csv,0,2,Incremental_Mixed_Bagging,"[[-3.0, 1.0]]",acc,0.7469879518072289,"[array([[37,  5],
       [16, 25]])]"
mammographic.csv,0,2,Incremental_Mixed_Bagging,"[[-3.0, 1.0]]",f1,0.6929005867800334,"[array([[35,  7],
       [18, 23]])]"
mammographic.csv,0,2,Incremental_Mixed_Bagging,"[[-3.0, 1.0]]",auc,0.7694541231126597,"[array([[38,  4],
       [15, 26]])]"
mammographic.csv,1,2,base,None,acc,0.7108433734939759,"[array([[34,  8],
       [16, 25]])]"
mammographic.csv,1,2,base,None,f1,0.7077853128141237,"[array([[34,  8],
       [16, 25]])]"
mammographic.csv,1,2,base,None,auc,0.7096399535423926,"[array([[34,  8],
       [16, 25]])]"
mammographic.csv,1,2,wagging,None,acc,0.7831325301204819,"[array([[39,  3],
       [15, 26]])]"
mammographic.csv,1,2,wagging,None,f1,0.7780981067125647,"[array([[39,  3],
       [15, 26]])]"
mammographic.csv,1,2,wagging,None,auc,0.7813588850174217,"[array([[39,  3],
       [15, 26]])]"
mammographic.csv,1,2,AdaBoost,None,acc,0.7349397590361446,"[array([[33,  9],
       [13, 28]])]"
mammographic.csv,1,2,AdaBoost,None,f1,0.7341674389867162,"[array([[33,  9],
       [13, 28]])]"
mammographic.csv,1,2,AdaBoost,None,auc,0.7343205574912892,"[array([[33,  9],
       [13, 28]])]"
mammographic.csv,1,2,Grouped_Mixed_Bagging,"[[0.3, 0.7, 0.0], 3.0]",acc,0.7590361445783133,"[array([[37,  5],
       [15, 26]])]"
mammographic.csv,1,2,Grouped_Mixed_Bagging,"[[0.3, 0.7, 0.0], 3.0]",f1,0.7287865748709123,"[array([[37,  5],
       [17, 24]])]"
mammographic.csv,1,2,Grouped_Mixed_Bagging,"[[0.3, 0.7, 0.0], 3.0]",auc,0.7328687572590012,"[array([[38,  4],
       [18, 23]])]"
mammographic.csv,1,2,Incremental_Mixed_Bagging,"[[-2.0, 0.0]]",acc,0.7590361445783133,"[array([[38,  4],
       [16, 25]])]"
mammographic.csv,1,2,Incremental_Mixed_Bagging,"[[-2.0, 0.0]]",f1,0.6658530131282638,"[array([[35,  7],
       [20, 21]])]"
mammographic.csv,1,2,Incremental_Mixed_Bagging,"[[-2.0, 0.0]]",auc,0.7087688734030198,"[array([[37,  5],
       [19, 22]])]"
mammographic.csv,2,2,base,None,acc,0.7469879518072289,"[array([[33,  9],
       [12, 29]])]"
mammographic.csv,2,2,base,None,f1,0.7465462022686994,"[array([[33,  9],
       [12, 29]])]"
mammographic.csv,2,2,base,None,auc,0.7465156794425086,"[array([[33,  9],
       [12, 29]])]"
mammographic.csv,2,2,wagging,None,acc,0.7590361445783133,"[array([[34,  8],
       [12, 29]])]"
mammographic.csv,2,2,wagging,None,f1,0.7583340354424691,"[array([[34,  8],
       [12, 29]])]"
mammographic.csv,2,2,wagging,None,auc,0.7584204413472706,"[array([[34,  8],
       [12, 29]])]"
mammographic.csv,2,2,AdaBoost,None,acc,0.7590361445783133,"[array([[33,  9],
       [11, 30]])]"
mammographic.csv,2,2,AdaBoost,None,f1,0.7588260016811432,"[array([[33,  9],
       [11, 30]])]"
mammographic.csv,2,2,AdaBoost,None,auc,0.7587108013937283,"[array([[33,  9],
       [11, 30]])]"
mammographic.csv,2,2,Grouped_Mixed_Bagging,"[[0.3, 0.6, 0.1], 3.0]",acc,0.7349397590361446,"[array([[33,  9],
       [13, 28]])]"
mammographic.csv,2,2,Grouped_Mixed_Bagging,"[[0.3, 0.6, 0.1], 3.0]",f1,0.8192246108617477,"[array([[35,  7],
       [ 8, 33]])]"
mammographic.csv,2,2,Grouped_Mixed_Bagging,"[[0.3, 0.6, 0.1], 3.0]",auc,0.721835075493612,"[array([[34,  8],
       [15, 26]])]"
mammographic.csv,2,2,Incremental_Mixed_Bagging,"[[-2.0, 1.0]]",acc,0.7590361445783133,"[array([[37,  5],
       [15, 26]])]"
mammographic.csv,2,2,Incremental_Mixed_Bagging,"[[-2.0, 1.0]]",f1,0.7061437238314963,"[array([[35,  7],
       [17, 24]])]"
mammographic.csv,2,2,Incremental_Mixed_Bagging,"[[-2.0, 1.0]]",auc,0.7459349593495936,"[array([[35,  7],
       [14, 27]])]"
mammographic.csv,3,2,base,None,acc,0.7831325301204819,"[array([[37,  6],
       [12, 28]])]"
mammographic.csv,3,2,base,None,f1,0.7814123709880649,"[array([[37,  6],
       [12, 28]])]"
mammographic.csv,3,2,base,None,auc,0.7802325581395348,"[array([[37,  6],
       [12, 28]])]"
mammographic.csv,3,2,wagging,None,acc,0.7469879518072289,"[array([[38,  5],
       [16, 24]])]"
mammographic.csv,3,2,wagging,None,f1,0.7411663687470637,"[array([[38,  5],
       [16, 24]])]"
mammographic.csv,3,2,wagging,None,auc,0.7418604651162791,"[array([[38,  5],
       [16, 24]])]"
mammographic.csv,3,2,AdaBoost,None,acc,0.7831325301204819,"[array([[34,  9],
       [ 9, 31]])]"
mammographic.csv,3,2,AdaBoost,None,f1,0.7831325301204819,"[array([[34,  9],
       [ 9, 31]])]"
mammographic.csv,3,2,AdaBoost,None,auc,0.7828488372093023,"[array([[34,  9],
       [ 9, 31]])]"
mammographic.csv,3,2,Grouped_Mixed_Bagging,"[[0.3, 0.6, 0.1], 3.0]",acc,0.8072289156626506,"[array([[39,  4],
       [12, 28]])]"
mammographic.csv,3,2,Grouped_Mixed_Bagging,"[[0.3, 0.6, 0.1], 3.0]",f1,0.7639059176552433,"[array([[40,  3],
       [16, 24]])]"
mammographic.csv,3,2,Grouped_Mixed_Bagging,"[[0.3, 0.6, 0.1], 3.0]",auc,0.7793604651162791,"[array([[38,  5],
       [13, 27]])]"
mammographic.csv,3,2,Incremental_Mixed_Bagging,"[[-2.0, 0.0]]",acc,0.7951807228915663,"[array([[36,  7],
       [10, 30]])]"
mammographic.csv,3,2,Incremental_Mixed_Bagging,"[[-2.0, 0.0]]",f1,0.7559030448033269,"[array([[37,  6],
       [14, 26]])]"
mammographic.csv,3,2,Incremental_Mixed_Bagging,"[[-2.0, 0.0]]",auc,0.8159883720930233,"[array([[39,  4],
       [11, 29]])]"
mammographic.csv,4,2,base,None,acc,0.8313253012048193,"[array([[37,  6],
       [ 8, 32]])]"
mammographic.csv,4,2,base,None,f1,0.8310795630072738,"[array([[37,  6],
       [ 8, 32]])]"
mammographic.csv,4,2,base,None,auc,0.8302325581395349,"[array([[37,  6],
       [ 8, 32]])]"
mammographic.csv,4,2,wagging,None,acc,0.8072289156626506,"[array([[40,  3],
       [13, 27]])]"
mammographic.csv,4,2,wagging,None,f1,0.8034997131382674,"[array([[40,  3],
       [13, 27]])]"
mammographic.csv,4,2,wagging,None,auc,0.8026162790697675,"[array([[40,  3],
       [13, 27]])]"
mammographic.csv,4,2,AdaBoost,None,acc,0.8192771084337349,"[array([[36,  7],
       [ 8, 32]])]"
mammographic.csv,4,2,AdaBoost,None,f1,0.8191719299721804,"[array([[36,  7],
       [ 8, 32]])]"
mammographic.csv,4,2,AdaBoost,None,auc,0.8186046511627907,"[array([[36,  7],
       [ 8, 32]])]"
mammographic.csv,4,2,Grouped_Mixed_Bagging,"[[0.3, 0.6, 0.1], 3.0]",acc,0.8192771084337349,"[array([[40,  3],
       [12, 28]])]"
mammographic.csv,4,2,Grouped_Mixed_Bagging,"[[0.3, 0.6, 0.1], 3.0]",f1,0.8056998853227245,"[array([[38,  5],
       [11, 29]])]"
mammographic.csv,4,2,Grouped_Mixed_Bagging,"[[0.3, 0.6, 0.1], 3.0]",auc,0.7784883720930232,"[array([[39,  4],
       [14, 26]])]"
mammographic.csv,4,2,Incremental_Mixed_Bagging,"[[-3.0, 1.0]]",acc,0.8192771084337349,"[array([[40,  3],
       [12, 28]])]"
mammographic.csv,4,2,Incremental_Mixed_Bagging,"[[-3.0, 1.0]]",f1,0.8182179266516616,"[array([[38,  5],
       [10, 30]])]"
mammographic.csv,4,2,Incremental_Mixed_Bagging,"[[-3.0, 1.0]]",auc,0.8026162790697675,"[array([[40,  3],
       [13, 27]])]"
mammographic.csv,5,2,base,None,acc,0.7710843373493976,"[array([[33, 10],
       [ 9, 31]])]"
mammographic.csv,5,2,base,None,f1,0.7711508342739147,"[array([[33, 10],
       [ 9, 31]])]"
mammographic.csv,5,2,base,None,auc,0.7712209302325582,"[array([[33, 10],
       [ 9, 31]])]"
mammographic.csv,5,2,wagging,None,acc,0.7108433734939759,"[array([[33, 10],
       [14, 26]])]"
mammographic.csv,5,2,wagging,None,f1,0.7096596913971677,"[array([[33, 10],
       [14, 26]])]"
mammographic.csv,5,2,wagging,None,auc,0.7087209302325581,"[array([[33, 10],
       [14, 26]])]"
mammographic.csv,5,2,AdaBoost,None,acc,0.8072289156626506,"[array([[33, 10],
       [ 6, 34]])]"
mammographic.csv,5,2,AdaBoost,None,f1,0.8071169696206428,"[array([[33, 10],
       [ 6, 34]])]"
mammographic.csv,5,2,AdaBoost,None,auc,0.8087209302325582,"[array([[33, 10],
       [ 6, 34]])]"
mammographic.csv,5,2,Grouped_Mixed_Bagging,"[[0.3, 0.7, 0.0], 3.0]",acc,0.8072289156626506,"[array([[38,  5],
       [11, 29]])]"
