dataset,CV_fold,n_trees,model,parameters,perf_measure,perf_value,Conf_Matrix
cervical_cancer_risk_factors.csv,0,1,base,None,acc,0.9534883720930233,"[array([[79,  2],
       [ 2,  3]])]"
cervical_cancer_risk_factors.csv,0,1,base,None,f1,0.9534883720930233,"[array([[79,  2],
       [ 2,  3]])]"
cervical_cancer_risk_factors.csv,0,1,base,None,auc,0.7876543209876544,"[array([[79,  2],
       [ 2,  3]])]"
cervical_cancer_risk_factors.csv,0,1,wagging,None,acc,0.9418604651162791,"[array([[79,  2],
       [ 3,  2]])]"
cervical_cancer_risk_factors.csv,0,1,wagging,None,f1,0.9388088330876176,"[array([[79,  2],
       [ 3,  2]])]"
cervical_cancer_risk_factors.csv,0,1,wagging,None,auc,0.6876543209876543,"[array([[79,  2],
       [ 3,  2]])]"
cervical_cancer_risk_factors.csv,0,1,AdaBoost,None,acc,0.9651162790697675,"[array([[80,  1],
       [ 2,  3]])]"
cervical_cancer_risk_factors.csv,0,1,AdaBoost,None,f1,0.9632852998525704,"[array([[80,  1],
       [ 2,  3]])]"
cervical_cancer_risk_factors.csv,0,1,AdaBoost,None,auc,0.7938271604938271,"[array([[80,  1],
       [ 2,  3]])]"
cervical_cancer_risk_factors.csv,0,1,Grouped_Mixed_Bagging,"[[0.0, 1.0, 0.0], 1.0]",acc,0.9651162790697675,"[array([[80,  1],
       [ 2,  3]])]"
cervical_cancer_risk_factors.csv,0,1,Grouped_Mixed_Bagging,"[[0.0, 1.0, 0.0], 1.0]",f1,0.9579583207490185,"[array([[81,  0],
       [ 3,  2]])]"
cervical_cancer_risk_factors.csv,0,1,Grouped_Mixed_Bagging,"[[0.2, 0.6, 0.2], 3.0]",auc,0.8,"[array([[81,  0],
       [ 2,  3]])]"
cervical_cancer_risk_factors.csv,0,1,Incremental_Mixed_Bagging,"[[-3.0, 3.0]]",acc,0.9651162790697675,"[array([[81,  0],
       [ 3,  2]])]"
cervical_cancer_risk_factors.csv,0,1,Incremental_Mixed_Bagging,"[[-3.0, 3.0]]",f1,0.9388088330876176,"[array([[79,  2],
       [ 3,  2]])]"
cervical_cancer_risk_factors.csv,0,1,Incremental_Mixed_Bagging,"[[-2.0, 0.0]]",auc,0.8,"[array([[81,  0],
       [ 2,  3]])]"
cervical_cancer_risk_factors.csv,1,1,base,None,acc,0.9302325581395349,"[array([[78,  3],
       [ 3,  2]])]"
cervical_cancer_risk_factors.csv,1,1,base,None,f1,0.9302325581395349,"[array([[78,  3],
       [ 3,  2]])]"
cervical_cancer_risk_factors.csv,1,1,base,None,auc,0.6814814814814815,"[array([[78,  3],
       [ 3,  2]])]"
cervical_cancer_risk_factors.csv,1,1,wagging,None,acc,0.9534883720930233,"[array([[79,  2],
       [ 2,  3]])]"
cervical_cancer_risk_factors.csv,1,1,wagging,None,f1,0.9534883720930233,"[array([[79,  2],
       [ 2,  3]])]"
cervical_cancer_risk_factors.csv,1,1,wagging,None,auc,0.7876543209876544,"[array([[79,  2],
       [ 2,  3]])]"
cervical_cancer_risk_factors.csv,1,1,AdaBoost,None,acc,0.9186046511627907,"[array([[79,  2],
       [ 5,  0]])]"
cervical_cancer_risk_factors.csv,1,1,AdaBoost,None,f1,0.9019027484143761,"[array([[79,  2],
       [ 5,  0]])]"
cervical_cancer_risk_factors.csv,1,1,AdaBoost,None,auc,0.4876543209876543,"[array([[79,  2],
       [ 5,  0]])]"
