dataset,CV_fold,n_trees,model,parameters,perf_measure,perf_value,Conf_Matrix
diabetic_retinopathy.csv,0,1,base,None,acc,0.6293103448275862,"[array([[29, 25],
       [18, 44]])]"
diabetic_retinopathy.csv,0,1,base,None,f1,0.6263685857925093,"[array([[29, 25],
       [18, 44]])]"
diabetic_retinopathy.csv,0,1,base,None,auc,0.6233572281959379,"[array([[29, 25],
       [18, 44]])]"
diabetic_retinopathy.csv,0,1,wagging,None,acc,0.6637931034482759,"[array([[34, 20],
       [19, 43]])]"
diabetic_retinopathy.csv,0,1,wagging,None,f1,0.6635668707702225,"[array([[34, 20],
       [19, 43]])]"
diabetic_retinopathy.csv,0,1,wagging,None,auc,0.6615890083632019,"[array([[34, 20],
       [19, 43]])]"
diabetic_retinopathy.csv,0,1,AdaBoost,None,acc,0.5775862068965517,"[array([[29, 25],
       [24, 38]])]"
diabetic_retinopathy.csv,0,1,AdaBoost,None,f1,0.5773019658395102,"[array([[29, 25],
       [24, 38]])]"
diabetic_retinopathy.csv,0,1,AdaBoost,None,auc,0.5749701314217442,"[array([[29, 25],
       [24, 38]])]"
diabetic_retinopathy.csv,0,1,Grouped_Mixed_Bagging,"[[0.3, 0.7, 0.0], 2.0]",acc,0.6896551724137931,"[array([[34, 20],
       [16, 46]])]"
diabetic_retinopathy.csv,0,1,Grouped_Mixed_Bagging,"[[0.3, 0.7, 0.0], 2.0]",f1,0.6467362648950754,"[array([[34, 20],
       [21, 41]])]"
diabetic_retinopathy.csv,0,1,Grouped_Mixed_Bagging,"[[0.3, 0.7, 0.0], 2.0]",auc,0.6813022700119473,"[array([[37, 17],
       [20, 42]])]"
diabetic_retinopathy.csv,0,1,Incremental_Mixed_Bagging,"[[-1.0, 3.0]]",acc,0.7068965517241379,"[array([[37, 17],
       [17, 45]])]"
diabetic_retinopathy.csv,0,1,Incremental_Mixed_Bagging,"[[-1.0, 3.0]]",f1,0.6193219496021221,"[array([[30, 24],
       [20, 42]])]"
diabetic_retinopathy.csv,0,1,Incremental_Mixed_Bagging,"[[-1.0, 3.0]]",auc,0.6765232974910396,"[array([[33, 21],
       [16, 46]])]"
diabetic_retinopathy.csv,1,1,base,None,acc,0.6434782608695652,"[array([[33, 21],
       [20, 41]])]"
diabetic_retinopathy.csv,1,1,base,None,f1,0.6432615467966951,"[array([[33, 21],
       [20, 41]])]"
diabetic_retinopathy.csv,1,1,base,None,auc,0.6416211293260474,"[array([[33, 21],
       [20, 41]])]"
