dataset,CV_fold,n_trees,model,parameters,perf_measure,perf_value,Conf_Matrix
hepatitis.csv,0,1,base,None,acc,0.625,"[array([[2, 1],
       [5, 8]])]"
hepatitis.csv,0,1,base,None,f1,0.665909090909091,"[array([[2, 1],
       [5, 8]])]"
hepatitis.csv,0,1,base,None,auc,0.6410256410256411,"[array([[2, 1],
       [5, 8]])]"
hepatitis.csv,0,1,wagging,None,acc,0.625,"[array([[2, 1],
       [5, 8]])]"
hepatitis.csv,0,1,wagging,None,f1,0.665909090909091,"[array([[2, 1],
       [5, 8]])]"
hepatitis.csv,0,1,wagging,None,auc,0.6410256410256411,"[array([[2, 1],
       [5, 8]])]"
hepatitis.csv,0,1,AdaBoost,None,acc,0.5625,"[array([[2, 1],
       [6, 7]])]"
hepatitis.csv,0,1,AdaBoost,None,f1,0.6098484848484849,"[array([[2, 1],
       [6, 7]])]"
hepatitis.csv,0,1,AdaBoost,None,auc,0.6025641025641026,"[array([[2, 1],
       [6, 7]])]"
hepatitis.csv,0,1,Grouped_Mixed_Bagging,"[[0.2, 0.8, 0.0], 3.0]",acc,0.625,"[array([[2, 1],
       [5, 8]])]"
hepatitis.csv,0,1,Grouped_Mixed_Bagging,"[[0.2, 0.8, 0.0], 3.0]",f1,0.7708333333333333,"[array([[ 2,  1],
       [ 3, 10]])]"
hepatitis.csv,0,1,Grouped_Mixed_Bagging,"[[0.1, 0.8, 0.1], 3.0]",auc,0.4743589743589744,"[array([[1, 2],
       [5, 8]])]"
hepatitis.csv,0,1,Incremental_Mixed_Bagging,"[[-5.0, 5.0]]",acc,0.625,"[array([[2, 1],
       [5, 8]])]"
hepatitis.csv,0,1,Incremental_Mixed_Bagging,"[[-4.0, 3.0]]",f1,0.75,"[array([[ 1,  2],
       [ 2, 11]])]"
hepatitis.csv,0,1,Incremental_Mixed_Bagging,"[[-3.0, 3.0]]",auc,0.6410256410256411,"[array([[2, 1],
       [5, 8]])]"
