x1,x2,y
2.2971712432704137,-0.6117564136500754,0
-0.7469476553133415,-1.0729686221561705,0
1.2238712063721087,-2.3015386968802827,0
2.467536460743073,-0.7612069008951028,0
0.4511894165712015,-0.2493703754774101,0
2.06773287422235,-2.060140709497654,0
-0.4559667826583154,-0.38405435466841564,0
1.6033921219549565,-1.0998912673140309,0
-0.24385030965350918,-0.8778584179213718,0
0.05969925312377408,0.5828152137158222,0
-1.5565105674224302,1.1447237098396141,0
1.2750418247720632,0.5024943389018682,0
1.27400270119422,-0.6837278591743331,0
-0.1737930236115605,-0.9357694342590688,0
-0.3788509554051953,0.530355466738186,0
-0.9781560156511022,-0.39675352685597737,0
-0.9718089522016773,-0.8452056414987196,0
-0.9492853819198946,-0.01266459891890136,0
-1.580115448419821,0.23441569781709215,0
2.347314749725169,0.7420441605773356,0
-0.27129643989512986,-0.8876289640848363,0
-1.0566413922619755,1.6924546010277466,0
0.07185301587798656,-0.6369956465693534,0
0.26999526768376314,2.100255136478842,0
0.16993042024006422,0.6172031097074192,0
0.42450493750340257,-0.35224984649351865,0
-1.6157647309009802,-0.3493427224128775,0
-0.2954210579401417,0.5866231911821976,0
1.1865017225074044,0.9311020813035573,0
0.4038814686164291,0.8851411642707281,0
-1.0668797995838044,1.2528681552332879,0
0.7253923085807442,-0.29809283510271567,0
0.6908689882986954,-0.07557171302105573,0
1.600365627313766,1.5198168164221988,0
3.090870381508288,-1.3964963354881377,0
-2.0422853292487466,-0.5044658629464512,0
0.22632659409556677,0.8761689211162249,0
0.4463752231479945,-2.022201215824003,0
-0.43303786751210593,0.8279746426072462,0
0.32540309538295925,0.7620111803120247,0
-0.3144194745767897,-0.20075806892999745,0
0.2638376493508214,0.4100516472082563,0
0.2804381536180668,0.11900864580745882,0
-0.9484597010420945,0.3775637863209194,0
0.1722812936216182,1.1294839079119197,0
1.6955259259283089,0.18515641748394385,0
-0.5307330661719496,-0.6387304074542224,0
0.5989114591059019,0.07734006834855942,0
-0.4862825314644533,0.04359685683424694,0
-0.8768136021942093,0.6980320340722189,0
-0.6323352804447758,1.2245077048054989,0
0.5706233521247361,0.593578523237067,0
-1.5484391818499397,0.1693824330586681,0
1.0473049768432396,-0.9537006018079346,0
-0.3764898217450256,0.03261454669335856,0
-1.9418811370223625,0.31515939204229176,0
1.1966518637611552,-0.8595159408319863,0
0.4957468772621303,-1.3122834112374318,0
-0.05472371400698326,-1.6157723547032947,0
1.5859241320722306,0.4089005379368278,0
-0.0348136328638658,-0.7751616191691596,0
1.8013629115836989,1.9671017492547347,0
-2.6275831513438463,1.2361640304528203,0
2.301845769909966,0.3380116965744758,0
-1.6960211162489158,0.8633453175440216,0
-0.25585994490755765,-0.6039206277932573,0
-1.739564897967582,0.5505374959762154,0
1.1211982221256496,-0.6235307296797916,0
0.7362061161396689,-1.1443413896231427,0
1.1340027464109403,0.04656729842414554,0
-0.26384950176022753,-0.10174587252914521,0
