dataset,CV_fold,n_trees,model,parameters,perf_measure,perf_value,Conf_Matrix
arrhythmia_cfs.csv,0,2,base,None,acc,0.8043478260869565,"[array([[18,  7],
       [ 2, 19]])]"
arrhythmia_cfs.csv,0,2,base,None,f1,0.8038852913968547,"[array([[18,  7],
       [ 2, 19]])]"
arrhythmia_cfs.csv,0,2,base,None,auc,0.8123809523809523,"[array([[18,  7],
       [ 2, 19]])]"
arrhythmia_cfs.csv,0,2,wagging,None,acc,0.7608695652173914,"[array([[21,  4],
       [ 7, 14]])]"
arrhythmia_cfs.csv,0,2,wagging,None,f1,0.7584400832965229,"[array([[21,  4],
       [ 7, 14]])]"
arrhythmia_cfs.csv,0,2,wagging,None,auc,0.7533333333333333,"[array([[21,  4],
       [ 7, 14]])]"
arrhythmia_cfs.csv,0,2,AdaBoost,None,acc,0.717391304347826,"[array([[19,  6],
       [ 7, 14]])]"
arrhythmia_cfs.csv,0,2,AdaBoost,None,f1,0.7167155303266588,"[array([[19,  6],
       [ 7, 14]])]"
arrhythmia_cfs.csv,0,2,AdaBoost,None,auc,0.7133333333333333,"[array([[19,  6],
       [ 7, 14]])]"
arrhythmia_cfs.csv,0,2,Grouped_Mixed_Bagging,"[[0.1, 0.8, 0.1], 3.0]",acc,0.6956521739130435,"[array([[20,  5],
       [ 9, 12]])]"
arrhythmia_cfs.csv,0,2,Grouped_Mixed_Bagging,"[[0.1, 0.8, 0.1], 3.0]",f1,0.7145200984413455,"[array([[20,  5],
       [ 8, 13]])]"
arrhythmia_cfs.csv,0,2,Grouped_Mixed_Bagging,"[[0.1, 0.8, 0.1], 3.0]",auc,0.6580952380952381,"[array([[21,  4],
       [11, 10]])]"
arrhythmia_cfs.csv,0,2,Incremental_Mixed_Bagging,"[[0.0, 0.0]]",acc,0.7608695652173914,"[array([[22,  3],
       [ 8, 13]])]"
arrhythmia_cfs.csv,0,2,Incremental_Mixed_Bagging,"[[0.0, 0.0]]",f1,0.7602977564302497,"[array([[20,  5],
       [ 6, 15]])]"
arrhythmia_cfs.csv,0,2,Incremental_Mixed_Bagging,"[[0.0, 0.0]]",auc,0.7019047619047619,"[array([[22,  3],
       [10, 11]])]"
arrhythmia_cfs.csv,1,2,base,None,acc,0.717391304347826,"[array([[18,  7],
       [ 6, 15]])]"
arrhythmia_cfs.csv,1,2,base,None,f1,0.7177936897711562,"[array([[18,  7],
       [ 6, 15]])]"
arrhythmia_cfs.csv,1,2,base,None,auc,0.7171428571428572,"[array([[18,  7],
       [ 6, 15]])]"
arrhythmia_cfs.csv,1,2,wagging,None,acc,0.6521739130434783,"[array([[20,  5],
       [11, 10]])]"
arrhythmia_cfs.csv,1,2,wagging,None,f1,0.6418219461697722,"[array([[20,  5],
       [11, 10]])]"
arrhythmia_cfs.csv,1,2,wagging,None,auc,0.638095238095238,"[array([[20,  5],
       [11, 10]])]"
arrhythmia_cfs.csv,1,2,AdaBoost,None,acc,0.7391304347826086,"[array([[17,  8],
       [ 4, 17]])]"
arrhythmia_cfs.csv,1,2,AdaBoost,None,f1,0.7391304347826089,"[array([[17,  8],
       [ 4, 17]])]"
arrhythmia_cfs.csv,1,2,AdaBoost,None,auc,0.7447619047619047,"[array([[17,  8],
       [ 4, 17]])]"
arrhythmia_cfs.csv,1,2,Grouped_Mixed_Bagging,"[[0.0, 0.8, 0.2], 2.0]",acc,0.6304347826086957,"[array([[21,  4],
       [13,  8]])]"
arrhythmia_cfs.csv,1,2,Grouped_Mixed_Bagging,"[[0.2, 0.6, 0.2], 1.0]",f1,0.8038852913968547,"[array([[18,  7],
       [ 2, 19]])]"
arrhythmia_cfs.csv,1,2,Grouped_Mixed_Bagging,"[[0.2, 0.6, 0.2], 1.0]",auc,0.7133333333333333,"[array([[19,  6],
       [ 7, 14]])]"
arrhythmia_cfs.csv,1,2,Incremental_Mixed_Bagging,"[[-4.0, 3.0]]",acc,0.8043478260869565,"[array([[24,  1],
       [ 8, 13]])]"
arrhythmia_cfs.csv,1,2,Incremental_Mixed_Bagging,"[[-4.0, 3.0]]",f1,0.8000213652387564,"[array([[23,  2],
       [ 7, 14]])]"
arrhythmia_cfs.csv,1,2,Incremental_Mixed_Bagging,"[[-4.0, 3.0]]",auc,0.6980952380952382,"[array([[23,  2],
       [11, 10]])]"
arrhythmia_cfs.csv,2,2,base,None,acc,0.6444444444444445,"[array([[19,  5],
       [11, 10]])]"
arrhythmia_cfs.csv,2,2,base,None,f1,0.634567901234568,"[array([[19,  5],
       [11, 10]])]"
arrhythmia_cfs.csv,2,2,base,None,auc,0.6339285714285715,"[array([[19,  5],
       [11, 10]])]"
arrhythmia_cfs.csv,2,2,wagging,None,acc,0.7777777777777778,"[array([[19,  5],
       [ 5, 16]])]"
arrhythmia_cfs.csv,2,2,wagging,None,f1,0.7777777777777778,"[array([[19,  5],
       [ 5, 16]])]"
arrhythmia_cfs.csv,2,2,wagging,None,auc,0.7767857142857142,"[array([[19,  5],
       [ 5, 16]])]"
arrhythmia_cfs.csv,2,2,AdaBoost,None,acc,0.6666666666666666,"[array([[19,  5],
       [10, 11]])]"
arrhythmia_cfs.csv,2,2,AdaBoost,None,f1,0.6598674145843957,"[array([[19,  5],
       [10, 11]])]"
arrhythmia_cfs.csv,2,2,AdaBoost,None,auc,0.6577380952380952,"[array([[19,  5],
       [10, 11]])]"
arrhythmia_cfs.csv,2,2,Grouped_Mixed_Bagging,"[[0.2, 0.7, 0.1], 2.0]",acc,0.7777777777777778,"[array([[20,  4],
       [ 6, 15]])]"
