,n_ensemble,weights,dataset,accuracy_mean_easy,accuracy_mean_hard,accuracy_mean_combo,accuracy_mean_combo_extreme,accuracy_mean_split2,accuracy_mean_split2_extreme,accuracy_mean_split1_classic,accuracy_mean_split1_classic_extreme,accuracy_mean_split4,accuracy_mean_split4_extreme,accuracy_mean_split2_classic,accuracy_mean_split2_classic_extreme,accuracy_mean_split9,accuracy_mean_split9_extreme,accuracy_mean_split4_classic,accuracy_mean_split4_classic_extreme
4019,average,Hostility,bupa,0.01603277310924367,-0.006960504201680706,0.011550840336134405,0.015043277310924363,0.019157983193277328,0.00927478991596642,0.01592394957983201,0.0132168067226891,0.019814285714285784,0.023887815126050427,0.018760924369747967,0.007124369747899206,0.0076369747899159846,0.01386092436974784,0.012598739495798372,0.017237394957983265
3819,0,Hostility,bupa,0.00915966386554623,-0.008823529411764675,-0.014621848739495902,-0.008991596638655452,0.002605042016806669,-0.014957983193277347,-0.008907563025210119,0.011680672268907566,0.017815126050420127,-0.011596638655462232,-0.031932773109243695,0.034789915966386475,-0.014537815126050457,-0.020588235294117685,-0.020588235294117685,-0.03529411764705881
3820,1,Hostility,bupa,0.026302521008403357,-0.026638655462184913,-0.010840336134453787,0.00042016806722688926,-0.0001680672268907779,-0.03184873949579836,0.014957983193277236,-0.0028571428571428914,-0.034537815126050475,0.011848739495798233,-0.04025210084033615,-0.014285714285714346,-0.008907563025210119,-0.03764705882352948,-0.07521008403361351,0.017142857142857126
3821,2,Hostility,bupa,-0.020000000000000018,-0.037983193277311034,-0.005378151260504338,-0.006554621848739561,-0.009075630252100897,-0.026050420168067245,-0.012100840336134566,0.006134453781512561,0.008907563025210008,0.005798319327731005,-0.026470588235294135,0.017731092436974683,-0.008571428571428674,-0.04941176470588249,-0.011848739495798455,-0.011680672268907677
3822,3,Hostility,bupa,0.014453781512605013,0.007899159663865563,-0.01739495798319335,0.02831932773109247,0.01680672268907557,-8.403361344544447e-05,0.028655462184873914,0.03462184873949581,0.037815126050420145,0.02336134453781502,0.014285714285714235,0.05252100840336138,-8.403361344533344e-05,-0.023613445378151354,-0.02352941176470602,0.0025210084033613356
3823,4,Hostility,bupa,-0.04932773109243693,-0.0814285714285714,-0.043529411764705817,-0.038235294117647034,-0.017478991596638682,-0.0610084033613445,-0.06394957983193272,-0.05747899159663872,-0.029159663865546137,-0.052016806722689046,-0.038067226890756256,-0.05495798319327738,-0.05823529411764705,-0.07285714285714284,-0.09873949579831931,-0.04092436974789915
3824,5,Hostility,bupa,-0.017310924369747904,-0.04092436974789926,-0.002941176470588225,0.0022689075630252242,-0.023361344537815132,-0.017058823529411793,-0.040840336134453814,-0.031680672268907695,-0.014285714285714346,0.023613445378151243,-0.017815126050420238,-0.04352941176470593,-0.04336134453781515,-0.06109243697478994,-0.0607563025210085,-0.014453781512605124
3825,6,Hostility,bupa,-0.005126050420168005,-0.02857142857142858,-0.0023529411764705577,0.005630252100840338,8.403361344544447e-05,-0.008235294117647007,-0.002605042016806669,-0.022857142857142798,0.0232773109243698,0.014957983193277236,-0.005630252100840338,-0.017058823529411793,-0.03722689075630259,-0.023025210084033576,-0.057647058823529496,0.008991596638655452
3826,7,Hostility,bupa,0.026050420168067134,0.005798319327731005,0.0028571428571427804,0.00546218487394956,0.019999999999999907,0.011680672268907455,-0.006134453781512672,-0.020504201680672463,0.0026890756302520025,0.0235294117647058,-0.0002521008403362224,0.002436974789915891,-0.00890756302521023,-0.0030252100840337803,-0.04638655462184882,-0.0003361344537815558
3827,8,Hostility,bupa,-0.005630252100840227,-0.00873949579831923,0.0031932773109244472,0.00546218487394956,0.0026890756302521135,0.006050420168067228,-0.005798319327731005,-0.02899159663865536,0.005546218487395005,0.02025210084033624,-0.011680672268907455,0.008991596638655452,-0.017142857142857126,-0.011428571428571455,-0.054789915966386604,-0.00588235294117645
