,n_ensemble,weights,dataset,accuracy_mean_easy,accuracy_mean_hard,accuracy_mean_combo,accuracy_mean_combo_extreme,accuracy_mean_split2,accuracy_mean_split2_extreme,accuracy_mean_split1_classic,accuracy_mean_split1_classic_extreme,accuracy_mean_split4,accuracy_mean_split4_extreme,accuracy_mean_split2_classic,accuracy_mean_split2_classic_extreme,accuracy_mean_split9,accuracy_mean_split9_extreme,accuracy_mean_split4_classic,accuracy_mean_split4_classic_extreme
1315,15,Hostility,WineQualityRed_5vs6,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1
1316,50,Hostility,WineQualityRed_5vs6,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0
1317,100,Hostility,WineQualityRed_5vs6,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1
1318,150,Hostility,WineQualityRed_5vs6,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1
1319,199,Hostility,WineQualityRed_5vs6,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1
0,average,Hostility,WineQualityRed_5vs6,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
1365,15,Hostility,Yeast_CYTvsNUC,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1
1366,50,Hostility,Yeast_CYTvsNUC,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
1367,100,Hostility,Yeast_CYTvsNUC,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0
1368,150,Hostility,Yeast_CYTvsNUC,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0
1369,199,Hostility,Yeast_CYTvsNUC,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1,average,Hostility,Yeast_CYTvsNUC,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1
65,15,Hostility,arrhythmia_cfs,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
66,50,Hostility,arrhythmia_cfs,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1
67,100,Hostility,arrhythmia_cfs,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1
68,150,Hostility,arrhythmia_cfs,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1
69,199,Hostility,arrhythmia_cfs,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1
2,average,Hostility,arrhythmia_cfs,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1
615,15,Hostility,bands,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0
616,50,Hostility,bands,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1
617,100,Hostility,bands,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0
618,150,Hostility,bands,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0
619,199,Hostility,bands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,average,Hostility,bands,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0
515,15,Hostility,banknote_authentication,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1
516,50,Hostility,banknote_authentication,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
517,100,Hostility,banknote_authentication,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1
518,150,Hostility,banknote_authentication,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1
519,199,Hostility,banknote_authentication,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1
4,average,Hostility,banknote_authentication,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1
265,15,Hostility,breast-w,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
266,50,Hostility,breast-w,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1
267,100,Hostility,breast-w,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1
268,150,Hostility,breast-w,0,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1
269,199,Hostility,breast-w,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1
5,average,Hostility,breast-w,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1
665,15,Hostility,bupa,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1
666,50,Hostility,bupa,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
667,100,Hostility,bupa,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
668,150,Hostility,bupa,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
669,199,Hostility,bupa,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6,average,Hostility,bupa,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
715,15,Hostility,contraceptive_LS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,50,Hostility,contraceptive_LS,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
717,100,Hostility,contraceptive_LS,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
718,150,Hostility,contraceptive_LS,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1
719,199,Hostility,contraceptive_LS,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
7,average,Hostility,contraceptive_LS,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1
765,15,Hostility,contraceptive_NL,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
766,50,Hostility,contraceptive_NL,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
767,100,Hostility,contraceptive_NL,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1
768,150,Hostility,contraceptive_NL,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1
769,199,Hostility,contraceptive_NL,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1
8,average,Hostility,contraceptive_NL,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
815,15,Hostility,contraceptive_NS,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0
816,50,Hostility,contraceptive_NS,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
817,100,Hostility,contraceptive_NS,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1
818,150,Hostility,contraceptive_NS,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1
819,199,Hostility,contraceptive_NS,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,average,Hostility,contraceptive_NS,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1
865,15,Hostility,credit-g,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0
866,50,Hostility,credit-g,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1
867,100,Hostility,credit-g,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1
868,150,Hostility,credit-g,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
869,199,Hostility,credit-g,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
10,average,Hostility,credit-g,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
365,15,Hostility,diabetes,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
366,50,Hostility,diabetes,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1
367,100,Hostility,diabetes,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1
368,150,Hostility,diabetes,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1
369,199,Hostility,diabetes,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
11,average,Hostility,diabetes,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1
165,15,Hostility,diabetic_retinopathy,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
