,n_ensemble,weights,dataset,accuracy_mean_easy,accuracy_mean_hard,accuracy_mean_combo,accuracy_mean_combo_extreme,accuracy_mean_split2,accuracy_mean_split2_extreme,accuracy_mean_split1_classic,accuracy_mean_split1_classic_extreme,accuracy_mean_split4,accuracy_mean_split4_extreme,accuracy_mean_split2_classic,accuracy_mean_split2_classic_extreme,accuracy_mean_split9,accuracy_mean_split9_extreme,accuracy_mean_split4_classic,accuracy_mean_split4_classic_extreme
1300,15,CLD,WineQualityRed_5vs6,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0
1301,50,CLD,WineQualityRed_5vs6,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0
1302,100,CLD,WineQualityRed_5vs6,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1303,150,CLD,WineQualityRed_5vs6,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1
1304,199,CLD,WineQualityRed_5vs6,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1
0,average,CLD,WineQualityRed_5vs6,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1350,15,CLD,Yeast_CYTvsNUC,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1
1351,50,CLD,Yeast_CYTvsNUC,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1
1352,100,CLD,Yeast_CYTvsNUC,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1
1353,150,CLD,Yeast_CYTvsNUC,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,0
1354,199,CLD,Yeast_CYTvsNUC,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
1,average,CLD,Yeast_CYTvsNUC,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1
50,15,CLD,arrhythmia_cfs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,50,CLD,arrhythmia_cfs,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0
52,100,CLD,arrhythmia_cfs,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
53,150,CLD,arrhythmia_cfs,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
54,199,CLD,arrhythmia_cfs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,average,CLD,arrhythmia_cfs,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
600,15,CLD,bands,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1
601,50,CLD,bands,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1
602,100,CLD,bands,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0
603,150,CLD,bands,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
604,199,CLD,bands,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,average,CLD,bands,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
500,15,CLD,banknote_authentication,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0
501,50,CLD,banknote_authentication,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1
502,100,CLD,banknote_authentication,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1
503,150,CLD,banknote_authentication,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1
504,199,CLD,banknote_authentication,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
4,average,CLD,banknote_authentication,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1
250,15,CLD,breast-w,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
251,50,CLD,breast-w,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1
252,100,CLD,breast-w,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1
253,150,CLD,breast-w,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
254,199,CLD,breast-w,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1
5,average,CLD,breast-w,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1
650,15,CLD,bupa,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1
651,50,CLD,bupa,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
652,100,CLD,bupa,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
653,150,CLD,bupa,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
654,199,CLD,bupa,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6,average,CLD,bupa,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
700,15,CLD,contraceptive_LS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,50,CLD,contraceptive_LS,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0
702,100,CLD,contraceptive_LS,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0
703,150,CLD,contraceptive_LS,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
704,199,CLD,contraceptive_LS,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1
7,average,CLD,contraceptive_LS,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0
750,15,CLD,contraceptive_NL,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
751,50,CLD,contraceptive_NL,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
752,100,CLD,contraceptive_NL,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
753,150,CLD,contraceptive_NL,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1
754,199,CLD,contraceptive_NL,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1
8,average,CLD,contraceptive_NL,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
800,15,CLD,contraceptive_NS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
801,50,CLD,contraceptive_NS,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0
802,100,CLD,contraceptive_NS,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
803,150,CLD,contraceptive_NS,1,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1
804,199,CLD,contraceptive_NS,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
9,average,CLD,contraceptive_NS,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1
850,15,CLD,credit-g,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
851,50,CLD,credit-g,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
852,100,CLD,credit-g,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
853,150,CLD,credit-g,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
854,199,CLD,credit-g,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
10,average,CLD,credit-g,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350,15,CLD,diabetes,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
351,50,CLD,diabetes,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1
352,100,CLD,diabetes,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1
353,150,CLD,diabetes,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
354,199,CLD,diabetes,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0
11,average,CLD,diabetes,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
150,15,CLD,diabetic_retinopathy,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
151,50,CLD,diabetic_retinopathy,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0
152,100,CLD,diabetic_retinopathy,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
153,150,CLD,diabetic_retinopathy,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1
154,199,CLD,diabetic_retinopathy,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
12,average,CLD,diabetic_retinopathy,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
900,15,CLD,hill_valley_without_noise_traintest,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1
901,50,CLD,hill_valley_without_noise_traintest,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
902,100,CLD,hill_valley_without_noise_traintest,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1
903,150,CLD,hill_valley_without_noise_traintest,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1
904,199,CLD,hill_valley_without_noise_traintest,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
13,average,CLD,hill_valley_without_noise_traintest,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
300,15,CLD,ilpd,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0
301,50,CLD,ilpd,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
