,n_ensemble,weights,dataset,accuracy_mean_easy,accuracy_mean_hard,accuracy_mean_combo,accuracy_mean_combo_extreme,accuracy_mean_split2,accuracy_mean_split2_extreme,accuracy_mean_split1_classic,accuracy_mean_split1_classic_extreme,accuracy_mean_split4,accuracy_mean_split4_extreme,accuracy_mean_split2_classic,accuracy_mean_split2_classic_extreme,accuracy_mean_split9,accuracy_mean_split9_extreme,accuracy_mean_split4_classic,accuracy_mean_split4_classic_extreme
1305,15,DCP,WineQualityRed_5vs6,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1
1306,50,DCP,WineQualityRed_5vs6,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
1307,100,DCP,WineQualityRed_5vs6,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1
1308,150,DCP,WineQualityRed_5vs6,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
1309,199,DCP,WineQualityRed_5vs6,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0
0,average,DCP,WineQualityRed_5vs6,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1
1355,15,DCP,Yeast_CYTvsNUC,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1
1356,50,DCP,Yeast_CYTvsNUC,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
1357,100,DCP,Yeast_CYTvsNUC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1358,150,DCP,Yeast_CYTvsNUC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1359,199,DCP,Yeast_CYTvsNUC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,average,DCP,Yeast_CYTvsNUC,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
55,15,DCP,arrhythmia_cfs,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0
56,50,DCP,arrhythmia_cfs,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1
57,100,DCP,arrhythmia_cfs,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0
58,150,DCP,arrhythmia_cfs,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
59,199,DCP,arrhythmia_cfs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,average,DCP,arrhythmia_cfs,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0
605,15,DCP,bands,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1
606,50,DCP,bands,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1
607,100,DCP,bands,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
608,150,DCP,bands,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
609,199,DCP,bands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,average,DCP,bands,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
505,15,DCP,banknote_authentication,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1
506,50,DCP,banknote_authentication,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
507,100,DCP,banknote_authentication,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
508,150,DCP,banknote_authentication,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
509,199,DCP,banknote_authentication,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
4,average,DCP,banknote_authentication,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
255,15,DCP,breast-w,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
256,50,DCP,breast-w,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1
257,100,DCP,breast-w,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
258,150,DCP,breast-w,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1
259,199,DCP,breast-w,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5,average,DCP,breast-w,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
655,15,DCP,bupa,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
656,50,DCP,bupa,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
657,100,DCP,bupa,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1
658,150,DCP,bupa,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1
659,199,DCP,bupa,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1
6,average,DCP,bupa,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
705,15,DCP,contraceptive_LS,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
706,50,DCP,contraceptive_LS,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1
707,100,DCP,contraceptive_LS,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0
708,150,DCP,contraceptive_LS,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1
709,199,DCP,contraceptive_LS,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
7,average,DCP,contraceptive_LS,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0
755,15,DCP,contraceptive_NL,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
756,50,DCP,contraceptive_NL,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
757,100,DCP,contraceptive_NL,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
758,150,DCP,contraceptive_NL,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
759,199,DCP,contraceptive_NL,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1
8,average,DCP,contraceptive_NL,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
805,15,DCP,contraceptive_NS,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0
806,50,DCP,contraceptive_NS,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0
807,100,DCP,contraceptive_NS,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
808,150,DCP,contraceptive_NS,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1
809,199,DCP,contraceptive_NS,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,average,DCP,contraceptive_NS,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0
855,15,DCP,credit-g,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0
856,50,DCP,credit-g,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
857,100,DCP,credit-g,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0
858,150,DCP,credit-g,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
859,199,DCP,credit-g,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10,average,DCP,credit-g,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
355,15,DCP,diabetes,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1
356,50,DCP,diabetes,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0
357,100,DCP,diabetes,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0
358,150,DCP,diabetes,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0
359,199,DCP,diabetes,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11,average,DCP,diabetes,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0
155,15,DCP,diabetic_retinopathy,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1
156,50,DCP,diabetic_retinopathy,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
157,100,DCP,diabetic_retinopathy,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1
158,150,DCP,diabetic_retinopathy,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1
159,199,DCP,diabetic_retinopathy,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1
12,average,DCP,diabetic_retinopathy,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1
905,15,DCP,hill_valley_without_noise_traintest,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
906,50,DCP,hill_valley_without_noise_traintest,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
907,100,DCP,hill_valley_without_noise_traintest,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
908,150,DCP,hill_valley_without_noise_traintest,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1
909,199,DCP,hill_valley_without_noise_traintest,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1
13,average,DCP,hill_valley_without_noise_traintest,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
305,15,DCP,ilpd,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1
306,50,DCP,ilpd,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
307,100,DCP,ilpd,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
308,150,DCP,ilpd,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1
309,199,DCP,ilpd,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14,average,DCP,ilpd,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1
405,15,DCP,ionosphere,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0
406,50,DCP,ionosphere,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,100,DCP,ionosphere,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
408,150,DCP,ionosphere,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
409,199,DCP,ionosphere,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,average,DCP,ionosphere,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
955,15,DCP,mammographic,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
956,50,DCP,mammographic,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
957,100,DCP,mammographic,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
958,150,DCP,mammographic,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
959,199,DCP,mammographic,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
16,average,DCP,mammographic,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
1005,15,DCP,phoneme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,50,DCP,phoneme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1007,100,DCP,phoneme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,150,DCP,phoneme,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1009,199,DCP,phoneme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,average,DCP,phoneme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,15,DCP,pima,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6,50,DCP,pima,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,100,DCP,pima,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
8,150,DCP,pima,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1
9,199,DCP,pima,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1
18,average,DCP,pima,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
205,15,DCP,segment,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
206,50,DCP,segment,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1
207,100,DCP,segment,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
208,150,DCP,segment,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0
209,199,DCP,segment,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0
19,average,DCP,segment,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1
455,15,DCP,sonar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
456,50,DCP,sonar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,100,DCP,sonar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,150,DCP,sonar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,199,DCP,sonar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,average,DCP,sonar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,15,DCP,spambase,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1
1056,50,DCP,spambase,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1
1057,100,DCP,spambase,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1
1058,150,DCP,spambase,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1
1059,199,DCP,spambase,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1
21,average,DCP,spambase,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1
1105,15,DCP,teaching_assistant_LH,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1106,50,DCP,teaching_assistant_LH,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1
1107,100,DCP,teaching_assistant_LH,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1108,150,DCP,teaching_assistant_LH,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1
1109,199,DCP,teaching_assistant_LH,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,1
22,average,DCP,teaching_assistant_LH,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1
1155,15,DCP,teaching_assistant_LM,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0
1156,50,DCP,teaching_assistant_LM,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1
1157,100,DCP,teaching_assistant_LM,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1158,150,DCP,teaching_assistant_LM,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
1159,199,DCP,teaching_assistant_LM,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
23,average,DCP,teaching_assistant_LM,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1
1205,15,DCP,teaching_assistant_MH,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1206,50,DCP,teaching_assistant_MH,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0
1207,100,DCP,teaching_assistant_MH,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1
1208,150,DCP,teaching_assistant_MH,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
1209,199,DCP,teaching_assistant_MH,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0
24,average,DCP,teaching_assistant_MH,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1255,15,DCP,titanic,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1
1256,50,DCP,titanic,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1257,100,DCP,titanic,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1258,150,DCP,titanic,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
1259,199,DCP,titanic,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
25,average,DCP,titanic,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
105,15,DCP,vertebral_column,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1
106,50,DCP,vertebral_column,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1
107,100,DCP,vertebral_column,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
108,150,DCP,vertebral_column,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0
109,199,DCP,vertebral_column,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0
26,average,DCP,vertebral_column,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1
555,15,DCP,wdbc,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
556,50,DCP,wdbc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,100,DCP,wdbc,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
558,150,DCP,wdbc,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
559,199,DCP,wdbc,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27,average,DCP,wdbc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
