,n_ensemble,weights,dataset,accuracy_mean_easy,accuracy_mean_hard,accuracy_mean_combo,accuracy_mean_combo_extreme,accuracy_mean_split2,accuracy_mean_split2_extreme,accuracy_mean_split1_classic,accuracy_mean_split1_classic_extreme,accuracy_mean_split4,accuracy_mean_split4_extreme,accuracy_mean_split2_classic,accuracy_mean_split2_classic_extreme,accuracy_mean_split9,accuracy_mean_split9_extreme,accuracy_mean_split4_classic,accuracy_mean_split4_classic_extreme
4019,average,TD_U,bupa,0.013592436974789956,-0.0030836134453782194,-0.0001260504201681112,0.006242857142857106,0.015674369747899042,0.006943697478991595,0.0121,0.015191596638655436,0.014223949579831974,0.005998319327731094,0.008044957983193268,0.011267226890756321,0.019721848739495784,0.03236932773109236,0.007943277310924368,0.001981092436974863
3819,0,TD_U,bupa,0.055042016806722605,-0.017478991596638682,0.03159663865546214,-0.014285714285714235,0.006134453781512561,-0.017310924369747904,0.017142857142857126,0.011596638655462232,0.008907563025210119,-0.008655462184873897,-0.008907563025210119,-0.028823529411764692,0.01176470588235301,0.011680672268907455,0.01983193277310924,0.017478991596638682
3820,1,TD_U,bupa,0.031932773109243695,0.01462184873949579,-0.046554621848739486,-0.05210084033613449,0.02352941176470591,0.008739495798319341,-0.01109243697479001,0.03210084033613447,-0.014117647058823568,-0.01722689075630257,-0.031932773109243806,-0.06361344537815128,0.026722689075630135,0.017563025210084016,-0.01789915966386557,-0.020420168067226907
3821,2,TD_U,bupa,0.029075630252100804,0.011680672268907455,0.020588235294117574,-0.020336134453781574,-0.0026890756302522245,-0.01722689075630257,-0.014705882352941235,0.02033613445378135,0.014789915966386458,-0.028571428571428692,0.005630252100840227,-0.03176470588235303,0.014705882352941124,-0.008991596638655563,-0.014285714285714346,0.0032773109243696696
3822,3,TD_U,bupa,0.05495798319327727,0.03159663865546214,0.05512605042016805,-0.0005882352941176672,0.017394957983193238,-0.009075630252100897,-0.0002521008403362224,0.042857142857142816,0.05537815126050416,-0.008739495798319341,0.014705882352941124,-0.03487394957983203,0.03470588235294114,0.037394957983193255,0.00588235294117645,0.03210084033613447
3823,4,TD_U,bupa,-0.02924369747899158,-0.023445378151260465,-0.031932773109243695,-0.0641176470588235,-0.02310924369747891,-0.04663865546218482,-0.04100840336134448,-0.032184873949579806,-0.05495798319327738,-0.06369747899159661,-0.04949579831932771,-0.07840336134453774,-0.029075630252100915,-0.026050420168067134,-0.028655462184874025,-0.0374789915966387
3824,5,TD_U,bupa,0.00588235294117645,-0.011512605042016899,-0.034285714285714364,-0.04361344537815126,-0.008571428571428674,0.0025210084033613356,8.403361344533344e-05,0.0028571428571427804,-0.008571428571428674,-0.03184873949579836,8.403361344533344e-05,-0.06369747899159672,0.011848739495798233,-0.008655462184874008,-0.025630252100840356,-0.025966386554621912
3825,6,TD_U,bupa,0.014789915966386569,0.014873949579831902,0.0006722689075630006,-0.03445378151260503,0.009411764705882342,-0.00848739495798323,0.017983193277310905,-0.005378151260504116,0.023361344537815132,-0.03731092436974792,0.006302521008403339,-0.04596638655462182,0.02941176470588236,0.00915966386554623,-0.005042016806722782,-0.016890756302521015
3826,7,TD_U,bupa,0.02033613445378135,0.0025210084033613356,0.02336134453781502,-0.017478991596638682,0.0117647058823529,-0.008739495798319452,0.01747899159663857,-0.0001680672268907779,0.008235294117647007,-0.04924369747899171,0.011596638655462121,-0.037563025210084144,0.008655462184873897,0.019915966386554462,-0.01722689075630257,-0.00016806722689088893
3827,8,TD_U,bupa,0.008655462184874008,-0.006050420168067117,0.008823529411764675,-0.011512605042016677,0.026302521008403357,-0.005798319327731005,-0.0025210084033613356,-0.011596638655462232,0.005966386554621894,-0.037394957983193255,0.020084033613445462,-0.02008403361344535,0.02352941176470591,0.014453781512605013,-0.01436974789915968,-0.0031092436974788917
