,n_ensemble,weights,dataset,accuracy_mean_easy,accuracy_mean_hard,accuracy_mean_combo,accuracy_mean_combo_extreme,accuracy_mean_split2,accuracy_mean_split2_extreme,accuracy_mean_split1_classic,accuracy_mean_split1_classic_extreme,accuracy_mean_split4,accuracy_mean_split4_extreme,accuracy_mean_split2_classic,accuracy_mean_split2_classic_extreme,accuracy_mean_split9,accuracy_mean_split9_extreme,accuracy_mean_split4_classic,accuracy_mean_split4_classic_extreme
4019,average,LSC,bupa,0.0015571428571429236,-0.002478571428571441,0.02993193277310935,0.020663025210084007,0.011507563025210166,0.024012605042016855,0.015094117647058813,0.022987394957983298,0.012230252100840278,0.010080252100840403,0.020006302521008434,0.021707142857142925,0.013671848739495784,0.014882352941176569,0.013686134453781529,0.026205042016806734
3819,0,LSC,bupa,-0.0121848739495799,0.011512605042016788,0.01764705882352946,0.023193277310924354,-0.04966386554621849,0.0374789915966387,0.032352941176470584,-0.014621848739495902,-0.005714285714285672,0.032352941176470584,-0.03184873949579836,0.00831932773109234,-0.026050420168067245,-0.00806722689075634,-0.014537815126050457,-0.008823529411764675
3820,1,LSC,bupa,-0.017142857142857126,0.022773109243697465,-0.014285714285714346,-0.025798319327731134,-0.008235294117647118,-0.005966386554621894,0.014705882352941124,0.011512605042016788,-0.011680672268907566,-0.011008403361344565,-0.04092436974789915,0.01747899159663857,-0.019747899159664017,-0.03134453781512614,0.014285714285714235,-0.022605042016806687
3821,2,LSC,bupa,0.0030252100840335583,-0.014873949579832013,0.005966386554621783,0.025882352941176467,-0.011428571428571566,0.002773109243697447,-0.028823529411764803,-0.04050420168067237,-0.011428571428571566,0.0005042016806721117,-0.005798319327731227,0.005630252100840227,0.0030252100840335583,-0.011176470588235343,0.00806722689075623,0.011596638655462121
3822,3,LSC,bupa,0.03462184873949581,0.03428571428571425,-8.403361344533344e-05,0.03142857142857136,0.008655462184873897,0.02294117647058813,0.049159663865546155,0.00588235294117645,0.008655462184873897,0.008907563025210008,0.025798319327731134,0.01697478991596635,-0.00915966386554623,0.0117647058823529,0.04882352941176471,0.011596638655462121
3823,4,LSC,bupa,-0.029075630252100804,-0.06394957983193272,-0.026050420168067134,-0.04386554621848737,-0.06058823529411761,-0.012100840336134455,-0.026302521008403357,-0.040672268907563036,-0.04050420168067226,-0.03722689075630248,-0.04907563025210082,-0.034789915966386586,-0.055042016806722716,-0.06369747899159661,-0.026302521008403357,-0.028823529411764692
3824,5,LSC,bupa,-0.008403361344537896,-0.04680672268907571,-0.02025210084033613,-0.011344537815126121,-0.03184873949579836,0.008151260504201674,0.006134453781512561,-0.002941176470588225,-0.008571428571428674,-0.025966386554621912,-0.01739495798319335,-0.020420168067226907,-0.01109243697479001,-0.028823529411764803,-0.01176470588235301,-0.00848739495798323
3825,6,LSC,bupa,0.01789915966386546,-0.025882352941176467,0.006134453781512561,0.014957983193277236,-0.019663865546218462,0.023613445378151243,0.009075630252100786,0.01747899159663857,-0.016890756302521015,-0.004705882352941226,0.003193277310924336,-0.002605042016806669,-0.016638655462184904,-0.01394957983193279,0.011848739495798344,0.01789915966386546
3826,7,LSC,bupa,0.017563025210083905,-0.017563025210084127,0.01420168067226879,0.01983193277310913,-0.008403361344537896,-0.017478991596638682,0.020420168067226796,0.020252100840336018,-0.0347899159663867,-0.005042016806722782,0.0117647058823529,-0.0031092436974791138,-0.00848739495798334,-0.002941176470588336,0.03747899159663859,0.03487394957983181
3827,8,LSC,bupa,0.023697478991596688,-0.034537815126050475,0.02025210084033613,0.020420168067226907,-0.019747899159663795,-0.005630252100840227,0.02050420168067224,0.008823529411764675,8.403361344544447e-05,-0.0021848739495797798,0.002941176470588225,-0.011512605042016788,-0.031512605042016806,0.0,0.00588235294117645,0.023613445378151354
3828,9,LSC,bupa,-0.02310924369747891,-0.055210084033613493,-0.0117647058823529,-0.008739495798319341,-0.037394957983193255,-0.017563025210084016,-0.005630252100840338,-0.017394957983193238,-0.03184873949579836,-0.031260504201680694,-0.011428571428571455,-0.02008403361344535,-0.0401680672268907,-0.01697478991596635,-0.005798319327731116,0.012100840336134455
3829,10,LSC,bupa,0.032184873949579806,-8.403361344533344e-05,0.03764705882352948,0.031680672268907584,0.0034453781512605586,0.026050420168067245,0.043445378151260594,0.02613445378151258,0.026218487394958023,0.023613445378151243,0.014537815126050457,0.03184873949579836,-0.00546218487394956,0.023445378151260576,0.03176470588235292,0.0381512605042017
